tau_sat,b,tau_0,gamma_0,n,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30
100.0,1.0,100.0,3.333e-05,1.0,0.3,2.2033e-16,131.22,133.36,137.47,141.75,145.88,149.85,153.68,157.35,160.88,164.26,167.53,170.65,173.66,176.56,179.33,182.01,184.58,187.05,189.41,191.7,193.89,196.0,198.02,199.96,201.83,203.64,205.36,207.02,208.61
100.0,1.0,100.0,3.333e-05,2.0,0.3,1.322e-15,212.96,215.29,220.93,226.9,232.7,238.26,243.62,248.78,253.73,258.51,263.09,267.51,271.76,275.85,279.79,283.58,287.23,290.74,294.11,297.36,300.49,303.5,306.4,309.19,311.88,314.46,316.95,319.35,321.66
100.0,1.0,100.0,3.333e-05,3.0,0.3,1.7626e-15,245.45,247.45,253.46,259.9,266.14,272.17,277.99,283.59,289.01,294.23,299.27,304.13,308.83,313.37,317.76,321.98,326.07,330.03,333.85,337.54,341.11,344.56,347.91,351.14,354.27,357.3,360.24,363.08,365.83
100.0,1.0,100.0,3.333e-05,4.0,0.3,-8.8132e-16,261.28,263.06,269.24,275.87,282.36,288.6,294.66,300.51,306.18,311.66,316.97,322.1,327.08,331.9,336.57,341.09,345.48,349.73,353.86,357.87,361.75,365.51,369.17,372.72,376.16,379.51,382.77,385.93,389.0
100.0,1.0,100.0,3.333e-05,5.0,0.3,-6.6099e-15,270.12,271.8,278.06,284.84,291.46,297.88,304.08,310.11,315.95,321.61,327.1,332.44,337.61,342.63,347.51,352.25,356.84,361.31,365.65,369.87,373.97,377.95,381.84,385.6,389.27,392.84,396.31,399.69,402.97
100.0,1.0,100.0,3.333e-05,6.0,0.3,-5.0676e-15,275.55,277.17,283.5,290.38,297.1,303.62,309.94,316.08,322.05,327.84,333.47,338.94,344.26,349.43,354.45,359.34,364.1,368.71,373.21,377.59,381.84,385.99,390.02,393.95,397.76,401.47,405.1,408.62,412.05
100.0,1.0,100.0,3.333e-05,7.0,0.3,1.7626e-15,279.1,280.68,287.06,294.0,300.8,307.39,313.8,320.03,326.09,331.98,337.72,343.28,348.71,353.99,359.12,364.12,368.99,373.72,378.34,382.83,387.2,391.45,395.59,399.63,403.56,407.38,411.11,414.75,418.27
100.0,1.0,100.0,3.333e-05,8.0,0.3,6.6099e-15,281.52,283.09,289.5,296.49,303.34,309.99,316.47,322.77,328.89,334.85,340.66,346.31,351.82,357.17,362.4,367.48,372.43,377.26,381.95,386.53,390.98,395.32,399.55,403.67,407.67,411.57,415.38,419.09,422.7
100.0,1.0,100.0,3.333e-05,9.0,0.3,-2.644e-15,283.25,284.79,291.23,298.25,305.14,311.83,318.36,324.7,330.88,336.89,342.75,348.47,354.04,359.47,364.75,369.9,374.93,379.82,384.57,389.21,393.74,398.14,402.43,406.6,410.67,414.64,418.5,422.27,425.94
100.0,1.0,100.0,3.333e-05,10.0,0.3,-3.0846e-15,284.5,286.02,292.48,299.53,306.43,313.17,319.73,326.1,332.33,338.39,344.29,350.06,355.68,361.15,366.5,371.7,376.77,381.71,386.53,391.21,395.78,400.23,404.58,408.8,412.91,416.93,420.84,424.65,428.36
100.0,1.0,100.0,3.333e-05,11.0,0.3,2.644e-15,285.42,286.93,293.39,300.47,307.4,314.15,320.74,327.15,333.4,339.5,345.43,351.24,356.9,362.42,367.81,373.05,378.16,383.14,388.0,392.72,397.34,401.83,406.21,410.47,414.63,418.67,422.62,426.47,430.21
100.0,1.0,100.0,3.333e-05,12.0,0.3,-3.7456e-15,286.11,287.61,294.08,301.16,308.11,314.89,321.49,327.93,334.2,340.33,346.29,352.12,357.83,363.38,368.79,374.07,379.22,384.24,389.13,393.89,398.53,403.05,407.46,411.76,415.94,420.02,424.0,427.88,431.64
100.0,1.0,100.0,3.333e-05,13.0,0.3,-1.983e-15,286.64,288.12,294.6,301.68,308.65,315.43,322.06,328.51,334.81,340.95,346.94,352.8,358.52,364.11,369.55,374.86,380.03,385.08,389.99,394.79,399.45,404.0,408.44,412.76,416.97,421.08,425.07,428.97,432.77
100.0,1.0,100.0,3.333e-05,14.0,0.3,3.7456e-15,287.04,288.51,294.99,302.08,309.05,315.86,322.48,328.95,335.27,341.42,347.44,353.31,359.06,364.67,370.14,375.47,380.67,385.74,390.68,395.49,400.18,404.75,409.21,413.55,417.78,421.9,425.92,429.84,433.65
100.0,1.0,100.0,3.333e-05,15.0,0.3,5.7286e-15,287.34,288.81,295.28,302.38,309.36,316.17,322.8,329.29,335.61,341.79,347.82,353.71,359.48,365.11,370.6,375.95,381.16,386.25,391.21,396.04,400.75,405.34,409.81,414.17,418.42,422.56,426.6,430.53,434.36
100.0,1.0,100.0,3.333e-05,16.0,0.3,4.4066e-15,287.57,289.03,295.51,302.6,309.59,316.4,323.04,329.54,335.87,342.07,348.1,354.01,359.8,365.44,370.95,376.31,381.55,386.65,391.62,396.48,401.2,405.81,410.29,414.67,418.93,423.09,427.13,431.09,434.92
100.0,1.0,100.0,3.333e-05,17.0,0.3,-1.5423e-15,287.75,289.2,295.67,302.77,309.75,316.57,323.22,329.73,336.07,342.27,348.32,354.23,360.04,365.69,371.21,376.6,381.84,386.97,391.96,396.82,401.56,406.18,410.68,415.07,419.34,423.51,427.57,431.52,435.38
100.0,1.0,100.0,3.333e-05,18.0,0.3,-1.7626e-15,287.88,289.32,295.79,302.89,309.88,316.7,323.35,329.86,336.21,342.42,348.48,354.4,360.22,365.89,371.42,376.82,382.09,387.22,392.22,397.09,401.84,406.48,410.99,415.39,419.67,423.85,427.92,431.88,435.74
100.0,1.0,100.0,3.333e-05,19.0,0.3,1.7626e-15,287.97,289.41,295.88,302.98,309.96,316.78,323.44,329.96,336.31,342.53,348.59,354.53,360.35,366.04,371.58,376.99,382.27,387.41,392.42,397.31,402.07,406.71,411.23,415.64,419.93,424.12,428.2,432.17,436.04
100.0,1.0,100.0,3.333e-05,20.0,0.3,6.6099e-16,288.04,289.47,295.94,303.04,310.02,316.84,323.5,330.02,336.38,342.6,348.68,354.62,360.45,366.14,371.7,377.12,382.41,387.56,392.58,397.48,402.25,406.9,411.43,415.84,420.15,424.34,428.41,432.4,436.28
100.0,2.0,100.0,3.333e-05,1.0,0.3,3.9659e-15,135.09,141.37,149.12,156.6,163.52,169.93,175.85,181.32,186.39,191.06,195.39,199.38,203.08,206.49,209.65,212.56,215.26,217.76,220.06,222.19,224.16,225.98,227.66,229.21,230.65,231.98,233.21,234.35,235.4
100.0,2.0,100.0,3.333e-05,2.0,0.3,-2.644e-15,218.32,226.69,237.73,248.51,258.57,267.92,276.62,284.69,292.19,299.16,305.64,311.66,317.24,322.43,327.25,331.71,335.86,339.7,343.28,346.58,349.66,352.5,355.14,357.58,359.84,361.93,363.87,365.67,367.33
100.0,2.0,100.0,3.333e-05,3.0,0.3,-2.2033e-15,251.2,259.8,271.73,283.48,294.5,304.78,314.38,323.35,331.71,339.52,346.81,353.63,359.98,365.91,371.45,376.63,381.46,385.97,390.18,394.12,397.8,401.24,404.44,407.44,410.25,412.88,415.33,417.63,419.78
100.0,2.0,100.0,3.333e-05,4.0,0.3,-2.8643e-15,267.17,275.77,288.06,300.25,311.7,322.43,332.49,341.91,350.74,359.02,366.77,374.05,380.87,387.26,393.26,398.89,404.17,409.13,413.78,418.15,422.25,426.11,429.73,433.14,436.35,439.36,442.2,444.88,447.39
100.0,2.0,100.0,3.333e-05,5.0,0.3,4.4066e-16,276.08,284.66,297.17,309.58,321.31,332.31,342.65,352.36,361.49,370.08,378.14,385.73,392.86,399.57,405.89,411.83,417.42,422.69,427.65,432.33,436.73,440.88,444.8,448.49,451.97,455.26,458.36,461.3,464.06
100.0,2.0,100.0,3.333e-05,6.0,0.3,-8.8132e-16,281.54,290.12,302.73,315.32,327.21,338.39,348.93,358.84,368.17,376.97,385.25,393.05,400.42,407.35,413.89,420.06,425.87,431.37,436.55,441.44,446.05,450.41,454.54,458.43,462.11,465.58,468.87,471.99,474.93
100.0,2.0,100.0,3.333e-05,7.0,0.3,8.8132e-16,285.11,293.67,306.37,319.06,331.06,342.38,353.04,363.09,372.58,381.52,389.97,397.93,405.45,412.55,419.26,425.59,431.58,437.23,442.58,447.62,452.4,456.9,461.17,465.22,469.03,472.65,476.07,479.32,482.38
100.0,2.0,100.0,3.333e-05,8.0,0.3,-2.4236e-15,287.55,296.09,308.85,321.61,333.7,345.1,355.86,366.01,375.6,384.66,393.21,401.31,408.95,416.17,423.01,429.47,435.58,441.35,446.82,451.99,456.88,461.51,465.88,470.03,473.96,477.68,481.2,484.53,487.7
100.0,2.0,100.0,3.333e-05,9.0,0.3,-1.983e-15,289.28,297.8,310.59,323.4,335.54,347.01,357.84,368.07,377.75,386.89,395.53,403.72,411.46,418.78,425.71,432.27,438.47,444.34,449.91,455.17,460.14,464.86,469.33,473.55,477.56,481.36,484.96,488.38,491.6
100.0,2.0,100.0,3.333e-05,10.0,0.3,-6.6099e-16,290.52,299.04,311.86,324.7,336.87,348.39,359.27,369.56,379.29,388.5,397.21,405.47,413.29,420.69,427.7,434.33,440.61,446.56,452.2,457.52,462.58,467.36,471.89,476.19,480.26,484.13,487.78,491.25,494.54
100.0,2.0,100.0,3.333e-05,11.0,0.3,-4.4066e-16,291.45,299.95,312.77,325.63,337.84,349.39,360.32,370.65,380.43,389.69,398.45,406.77,414.64,422.1,429.17,435.88,442.22,448.23,453.92,459.31,464.42,469.26,473.85,478.2,482.32,486.23,489.94,493.45,496.79
100.0,2.0,100.0,3.333e-05,12.0,0.3,5.0676e-15,292.14,300.62,313.45,326.33,338.56,350.13,361.09,371.45,381.27,390.57,399.38,407.73,415.66,423.18,430.3,437.04,443.44,449.5,455.24,460.68,465.83,470.73,475.36,479.76,483.91,487.87,491.62,495.16,498.54
100.0,2.0,100.0,3.333e-05,13.0,0.3,3.5253e-15,292.67,301.13,313.96,326.84,339.09,350.68,361.66,372.05,381.9,391.23,400.07,408.47,416.44,423.99,431.15,437.95,444.38,450.48,456.27,461.74,466.94,471.87,476.54,480.96,485.17,489.15,492.93,496.51,499.92
100.0,2.0,100.0,3.333e-05,14.0,0.3,4.4066e-16,293.06,301.51,314.34,327.23,339.48,351.08,362.08,372.5,382.36,391.72,400.59,409.02,417.02,424.61,431.81,438.64,445.11,451.25,457.06,462.58,467.8,472.77,477.47,481.92,486.16,490.17,493.97,497.59,501.01
100.0,2.0,100.0,3.333e-05,15.0,0.3,-6.6099e-16,293.36,301.8,314.62,327.51,339.77,351.38,362.39,372.82,382.71,392.08,400.99,409.43,417.47,425.09,432.32,439.18,445.67,451.84,457.69,463.23,468.49,473.48,478.21,482.68,486.94,490.98,494.81,498.44,501.89
100.0,2.0,100.0,3.333e-05,16.0,0.3,-4.4066e-16,293.59,302.01,314.83,327.72,339.98,351.59,362.61,373.06,382.97,392.36,401.28,409.75,417.81,425.45,432.71,439.59,446.12,452.31,458.18,463.75,469.03,474.04,478.79,483.3,487.57,491.63,495.48,499.13,502.6
