tau_sat,b,tau_0,gamma_0,n,cd,beta,g0_phi_1,g0_Phi,g0_phi_2,g1_phi_1,g1_Phi,g1_phi_2,g2_phi_1,g2_Phi,g2_phi_2,g3_phi_1,g3_Phi,g3_phi_2,g4_phi_1,g4_Phi,g4_phi_2,g5_phi_1,g5_Phi,g5_phi_2,g6_phi_1,g6_Phi,g6_phi_2,g7_phi_1,g7_Phi,g7_phi_2,g8_phi_1,g8_Phi,g8_phi_2,g9_phi_1,g9_Phi,g9_phi_2,g10_phi_1,g10_Phi,g10_phi_2,g11_phi_1,g11_Phi,g11_phi_2,g12_phi_1,g12_Phi,g12_phi_2,g13_phi_1,g13_Phi,g13_phi_2,g14_phi_1,g14_Phi,g14_phi_2,g15_phi_1,g15_Phi,g15_phi_2,g16_phi_1,g16_Phi,g16_phi_2,g17_phi_1,g17_Phi,g17_phi_2,g18_phi_1,g18_Phi,g18_phi_2,g19_phi_1,g19_Phi,g19_phi_2,g20_phi_1,g20_Phi,g20_phi_2,g21_phi_1,g21_Phi,g21_phi_2
400.0,1.0,800.0,3.333e-05,2.0,320.0,16.0,4.9629,0.34971,0.73636,5.2917,1.5033,1.0432,4.1562,0.55936,1.7202,5.1518,1.3673,1.1913,4.5341,0.49722,1.8123,4.3771,0.5239,1.7293,5.5977,1.3675,1.0822,6.0048,0.2875,0.82015,5.6838,1.2209,0.63,5.6964,0.63243,6.2441,5.0771,1.3771,1.1878,5.4641,0.9795,0.36161,6.2703,0.25685,0.42327,5.4694,1.2897,1.2054,4.3338,0.40569,1.9234,5.6795,0.36885,0.80733,4.2496,0.95112,2.0241,4.4752,1.2093,1.9846,5.6374,0.43689,0.94894,5.2939,1.4404,1.0662,3.7747,0.39229,2.0508,6.0534,0.91497,6.2381
400.0,1.0,800.0,3.333e-05,2.0,320.0,32.0,4.9629,0.34971,0.73636,5.2917,1.5033,1.0432,4.1562,0.55936,1.7202,5.1518,1.3673,1.1913,4.5341,0.49722,1.8123,4.3771,0.5239,1.7293,5.5977,1.3675,1.0822,6.0048,0.2875,0.82015,5.6838,1.2209,0.63,5.6964,0.63243,6.2441,5.0771,1.3771,1.1878,5.4641,0.9795,0.36161,6.2703,0.25685,0.42327,5.4694,1.2897,1.2054,4.3338,0.40569,1.9234,5.6795,0.36885,0.80733,4.2496,0.95112,2.0241,4.4752,1.2093,1.9846,5.6374,0.43689,0.94894,5.2939,1.4404,1.0662,3.7747,0.39229,2.0508,6.0534,0.91497,6.2381
400.0,1.0,800.0,3.333e-05,2.0,640.0,1.0,4.9151,0.37776,0.78116,5.2941,1.4997,1.0101,4.1446,0.56843,1.6915,5.1573,1.3744,1.1778,4.5531,0.49378,1.8089,4.3598,0.51642,1.7356,5.5967,1.3823,1.0792,5.9277,0.30892,0.90321,5.6513,1.2394,0.62427,5.7149,0.63013,6.2317,5.0833,1.38,1.1717,5.4232,1.0005,0.39922,6.2243,0.25769,0.4616,5.4669,1.2985,1.2125,4.3268,0.39294,1.9312,5.6775,0.3679,0.80516,4.2631,0.96413,2.0525,4.4662,1.1946,2.0278,5.6235,0.45081,0.98678,5.2969,1.4432,1.0355,3.8025,0.40821,2.0028,6.0627,0.91489,6.2394
400.0,1.0,800.0,3.333e-05,2.0,640.0,2.0,4.959,0.3516,0.74001,5.2918,1.5032,1.0411,4.1556,0.56018,1.7178,5.1519,1.3676,1.1906,4.535,0.49716,1.8121,4.3763,0.52358,1.7295,5.5976,1.3682,1.082,5.999,0.28913,0.82646,5.6812,1.2225,0.62957,5.6976,0.63225,6.2431,5.0773,1.3772,1.1869,5.4608,0.98102,0.36453,6.2683,0.25693,0.42498,5.4693,1.29,1.2057,4.3336,0.4053,1.9236,5.6789,0.36875,0.80759,4.2508,0.9523,2.0266,4.4747,1.2081,1.9879,5.6363,0.43774,0.95135,5.294,1.4406,1.0643,3.7765,0.39323,2.0478,6.0535,0.91498,6.2382
400.0,1.0,800.0,3.333e-05,2.0,640.0,4.0,4.9629,0.34972,0.73638,5.2917,1.5033,1.0432,4.1562,0.55936,1.7202,5.1518,1.3673,1.1913,4.5341,0.49722,1.8122,4.3771,0.5239,1.7293,5.5977,1.3675,1.0822,6.0048,0.2875,0.82018,5.6838,1.2209,0.63,5.6964,0.63243,6.2441,5.0771,1.3771,1.1878,5.4641,0.97951,0.36163,6.2703,0.25685,0.42327,5.4694,1.2897,1.2054,4.3338,0.40569,1.9234,5.6795,0.36885,0.80733,4.2496,0.95113,2.0242,4.4752,1.2093,1.9846,5.6374,0.43689,0.94895,5.2939,1.4404,1.0662,3.7747,0.39229,2.0508,6.0534,0.91497,6.2381
400.0,1.0,800.0,3.333e-05,2.0,640.0,8.0,4.9629,0.34971,0.73636,5.2917,1.5033,1.0432,4.1562,0.55936,1.7202,5.1518,1.3673,1.1913,4.5341,0.49722,1.8123,4.3771,0.5239,1.7293,5.5977,1.3675,1.0822,6.0048,0.2875,0.82015,5.6838,1.2209,0.63,5.6964,0.63243,6.2441,5.0771,1.3771,1.1878,5.4641,0.9795,0.36161,6.2703,0.25685,0.42327,5.4694,1.2897,1.2054,4.3338,0.40569,1.9234,5.6795,0.36885,0.80733,4.2496,0.95112,2.0241,4.4752,1.2093,1.9846,5.6374,0.43689,0.94894,5.2939,1.4404,1.0662,3.7747,0.39229,2.0508,6.0534,0.91497,6.2381
400.0,1.0,800.0,3.333e-05,2.0,640.0,16.0,4.9629,0.34971,0.73636,5.2917,1.5033,1.0432,4.1562,0.55936,1.7202,5.1518,1.3673,1.1913,4.5341,0.49722,1.8123,4.3771,0.5239,1.7293,5.5977,1.3675,1.0822,6.0048,0.2875,0.82015,5.6838,1.2209,0.63,5.6964,0.63243,6.2441,5.0771,1.3771,1.1878,5.4641,0.9795,0.36161,6.2703,0.25685,0.42327,5.4694,1.2897,1.2054,4.3338,0.40569,1.9234,5.6795,0.36885,0.80733,4.2496,0.95112,2.0241,4.4752,1.2093,1.9846,5.6374,0.43689,0.94894,5.2939,1.4404,1.0662,3.7747,0.39229,2.0508,6.0534,0.91497,6.2381
400.0,1.0,800.0,3.333e-05,2.0,640.0,32.0,4.9629,0.34971,0.73636,5.2917,1.5033,1.0432,4.1562,0.55936,1.7202,5.1518,1.3673,1.1913,4.5341,0.49722,1.8123,4.3771,0.5239,1.7293,5.5977,1.3675,1.0822,6.0048,0.2875,0.82015,5.6838,1.2209,0.63,5.6964,0.63243,6.2441,5.0771,1.3771,1.1878,5.4641,0.9795,0.36161,6.2703,0.25685,0.42327,5.4694,1.2897,1.2054,4.3338,0.40569,1.9234,5.6795,0.36885,0.80733,4.2496,0.95112,2.0241,4.4752,1.2093,1.9846,5.6374,0.43689,0.94894,5.2939,1.4404,1.0662,3.7747,0.39229,2.0508,6.0534,0.91497,6.2381
400.0,1.0,800.0,3.333e-05,4.0,10.0,1.0,4.8679,0.41063,0.82699,5.2974,1.4933,0.97145,4.1303,0.57243,1.6646,5.1661,1.387,1.1574,4.577,0.48607,1.8084,4.337,0.50337,1.7441,5.5942,1.4055,1.0768,5.8536,0.33506,0.98194,5.6197,1.257,0.6166,5.7369,0.62907,6.221,5.0931,1.3849,1.1478,5.3862,1.0222,0.43585,6.1481,0.26077,0.52499,5.4626,1.3156,1.2239,4.3157,0.36976,1.9465,5.6882,0.37088,0.79698,4.275,0.97575,2.079,4.4562,1.1818,2.0696,5.6157,0.46706,1.0269,5.3008,1.447,0.99806,3.8291,0.42901,1.9487,6.0872,0.91444,6.2378
400.0,1.0,800.0,3.333e-05,4.0,10.0,2.0,4.8711,0.40899,0.82361,5.2971,1.4938,0.9727,4.1307,0.57227,1.6664,5.1662,1.3865,1.1574,4.5773,0.48723,1.8074,4.3379,0.50455,1.744,5.5947,1.4042,1.0766,5.8568,0.33362,0.97876,5.6215,1.2559,0.61695,5.7351,0.62907,6.2218,5.093,1.3848,1.1478,5.3879,1.0213,0.43364,6.1505,0.26049,0.52409,5.463,1.3142,1.223,4.3176,0.37143,1.9446,5.6865,0.37143,0.79936,4.2744,0.97495,2.0771,4.4566,1.1823,2.0678,5.6153,0.46705,1.0267,5.3007,1.4471,0.99926,3.8282,0.42815,1.9504,6.0858,0.91441,6.2377
400.0,1.0,800.0,3.333e-05,4.0,10.0,4.0,4.8734,0.40763,0.82132,5.297,1.4941,0.97381,4.1311,0.57194,1.6677,5.1662,1.3863,1.1576,4.5772,0.48781,1.8072,4.3386,0.50516,1.7438,5.5949,1.4033,1.0766,5.8594,0.33257,0.97594,5.6231,1.255,0.61707,5.734,0.62911,6.2224,5.093,1.3847,1.1481,5.3895,1.0205,0.43203,6.1522,0.26034,0.52323,5.4632,1.3134,1.2225,4.3187,0.37244,1.9435,5.6856,0.37168,0.80063,4.2739,0.97431,2.0756,4.457,1.1828,2.0663,5.6152,0.46682,1.0262,5.3006,1.4471,1.0003,3.8275,0.42748,1.9518,6.085,0.9144,6.2376
400.0,1.0,800.0,3.333e-05,4.0,10.0,8.0,4.8753,0.40637,0.81955,5.2969,1.4943,0.97495,4.1315,0.57155,1.6688,5.1661,1.386,1.1578,4.5768,0.48822,1.8071,4.3394,0.50561,1.7435,5.595,1.4026,1.0767,5.8619,0.33162,0.97309,5.6246,1.2542,0.61712,5.733,0.62918,6.223,5.0929,1.3846,1.1484,5.3909,1.0196,0.43067,6.1539,0.26022,0.52216,5.4633,1.3127,1.2221,4.3196,0.37329,1.9426,5.685,0.37182,0.80159,4.2734,0.97377,2.0743,4.4575,1.1833,2.0648,5.6152,0.46647,1.0256,5.3005,1.4471,1.0014,3.8269,0.42684,1.9532,6.0842,0.91439,6.2376
400.0,1.0,800.0,3.333e-05,4.0,10.0,16.0,4.8772,0.40509,0.81789,5.2967,1.4946,0.97618,4.132,0.57114,1.6699,5.166,1.3858,1.1582,4.5763,0.48855,1.8072,4.3402,0.50599,1.7431,5.5951,1.4018,1.0768,5.8647,0.33066,0.97,5.626,1.2534,0.61716,5.7321,0.62927,6.2235,5.0928,1.3846,1.1488,5.3923,1.0188,0.42932,6.1557,0.26012,0.52087,5.4634,1.3121,1.2217,4.3205,0.37413,1.9418,5.6844,0.37192,0.80245,4.2729,0.97324,2.0731,4.4579,1.1838,2.0632,5.6152,0.46605,1.0248,5.3004,1.4471,1.0026,3.8261,0.42616,1.9548,6.0835,0.91439,6.2376
400.0,1.0,800.0,3.333e-05,4.0,10.0,32.0,4.8772,0.40509,0.81789,5.2967,1.4946,0.97618,4.132,0.57114,1.6699,5.166,1.3858,1.1582,4.5763,0.48855,1.8072,4.3402,0.50599,1.7431,5.5951,1.4018,1.0768,5.8647,0.33066,0.97,5.626,1.2534,0.61716,5.7321,0.62927,6.2235,5.0928,1.3846,1.1488,5.3923,1.0188,0.42932,6.1557,0.26012,0.52087,5.4634,1.3121,1.2217,4.3205,0.37413,1.9418,5.6844,0.37192,0.80245,4.2729,0.97323,2.0731,4.4579,1.1838,2.0632,5.6152,0.46605,1.0248,5.3004,1.4471,1.0026,3.8261,0.42616,1.9548,6.0835,0.91439,6.2376
400.0,1.0,800.0,3.333e-05,4.0,20.0,1.0,4.8689,0.41016,0.82596,5.2973,1.4935,0.97175,4.1304,0.57242,1.6651,5.1661,1.3869,1.1574,4.5772,0.48642,1.8081,4.3373,0.50373,1.7441,5.5944,1.4051,1.0767,5.8545,0.33464,0.98108,5.6202,1.2567,0.61673,5.7364,0.62906,6.2213,5.0931,1.3849,1.1478,5.3867,1.022,0.43522,6.1488,0.26068,0.52472,5.4627,1.3152,1.2237,4.3163,0.37022,1.946,5.6877,0.37103,0.7976,4.2748,0.97549,2.0784,4.4563,1.1819,2.0692,5.6156,0.46708,1.0269,5.3007,1.447,0.99835,3.8289,0.42879,1.9491,6.0868,0.91443,6.2378
400.0,1.0,800.0,3.333e-05,4.0,20.0,2.0,4.8753,0.40626,0.81975,5.2968,1.4944,0.97535,4.1316,0.57152,1.6688,5.166,1.3859,1.1581,4.5764,0.48832,1.8073,4.3399,0.50577,1.7432,5.595,1.4022,1.0767,5.8626,0.33146,0.97229,5.6245,1.2543,0.61706,5.7326,0.62924,6.2232,5.0928,1.3846,1.1487,5.3908,1.0196,0.43081,6.1551,0.26015,0.52122,5.4634,1.3124,1.2219,4.32,0.3737,1.9422,5.6848,0.37179,0.80187,4.2735,0.97391,2.0747,4.4576,1.1834,2.0645,5.6153,0.46619,1.0251,5.3004,1.4471,1.0018,3.8266,0.42662,1.9537,6.0838,0.9144,6.2377
400.0,1.0,800.0,3.333e-05,4.0,20.0,4.0,4.8805,0.40267,0.81507,5.2965,1.495,0.97875,4.1329,0.57041,1.672,5.1657,1.3853,1.1591,4.5748,0.48906,1.8076,4.3419,0.50666,1.7424,5.5951,1.4003,1.0772,5.87,0.32883,0.96382,5.6287,1.2521,0.61722,5.7304,0.62944,6.2246,5.0925,1.3844,1.1498,5.3951,1.0171,0.42686,6.1599,0.25997,0.51771,5.4636,1.3109,1.2211,4.3219,0.37573,1.9404,5.6835,0.37201,0.80385,4.272,0.9724,2.0712,4.4588,1.1848,2.0601,5.6154,0.46508,1.0228,5.3002,1.4471,1.005,3.8246,0.42479,1.958,6.082,0.9144,6.2376
400.0,1.0,800.0,3.333e-05,4.0,20.0,8.0,4.8845,0.39976,0.81152,5.2963,1.4955,0.98162,4.1341,0.5696,1.6745,5.1653,1.3847,1.1602,4.5731,0.48947,1.808,4.3436,0.50727,1.7417,5.5952,1.3988,1.0776,5.8765,0.32665,0.95652,5.6319,1.2503,0.61742,5.7288,0.62959,6.2257,5.0921,1.3843,1.151,5.3984,1.0151,0.42378,6.1644,0.25984,0.51397,5.4638,1.3098,1.2205,4.323,0.37729,1.9391,5.6826,0.37205,0.805,4.271,0.97144,2.0691,4.4598,1.186,2.0566,5.6157,0.464,1.0205,5.2999,1.447,1.0078,3.8229,0.42329,1.9616,6.0804,0.91441,6.2376
400.0,1.0,800.0,3.333e-05,4.0,20.0,16.0,4.8847,0.39968,0.81138,5.2963,1.4955,0.98162,4.1341,0.56959,1.6745,5.1653,1.3847,1.1602,4.5731,0.48947,1.808,4.3436,0.50727,1.7417,5.5952,1.3988,1.0776,5.8766,0.32659,0.95638,5.6322,1.2502,0.61747,5.7288,0.62959,6.2257,5.0921,1.3843,1.151,5.3985,1.015,0.42369,6.1644,0.25984,0.51398,5.4638,1.3098,1.2205,4.323,0.37728,1.9391,5.6826,0.37205,0.805,4.2706,0.97107,2.0683,4.4598,1.186,2.0566,5.6157,0.464,1.0205,5.2999,1.447,1.0078,3.8229,0.42329,1.9616,6.0804,0.91441,6.2376
400.0,1.0,800.0,3.333e-05,4.0,20.0,32.0,4.8865,0.39831,0.80975,5.2961,1.4958,0.98304,4.1347,0.56924,1.6757,5.1651,1.3844,1.1608,4.5722,0.48965,1.8082,4.3444,0.50756,1.7414,5.5952,1.3981,1.0779,5.8797,0.32556,0.95287,5.6337,1.2494,0.61759,5.728,0.62965,6.2262,5.0919,1.3843,1.1517,5.4001,1.0141,0.42224,6.1667,0.25978,0.51201,5.4639,1.3093,1.2202,4.3235,0.37803,1.9386,5.6822,0.37204,0.80548,4.27,0.97054,2.0671,4.4602,1.1865,2.0549,5.6159,0.46345,1.0192,5.2998,1.4469,1.0092,3.8221,0.42256,1.9634,6.0796,0.91442,6.2376
400.0,1.0,800.0,3.333e-05,4.0,40.0,1.0,4.8708,0.40906,0.824,5.2972,1.4937,0.97261,4.1307,0.57225,1.6661,5.1661,1.3866,1.1575,4.5771,0.48703,1.8077,4.338,0.5044,1.7439,5.5946,1.4042,1.0767,5.8567,0.3337,0.97874,5.6214,1.256,0.61688,5.7351,0.6291,6.2218,5.093,1.3848,1.148,5.3878,1.0214,0.43397,6.1506,0.26048,0.52378,5.4629,1.3143,1.2231,4.3173,0.37118,1.9449,5.6869,0.37125,0.79875,4.2744,0.97495,2.0772,4.4566,1.1822,2.068,5.6154,0.46692,1.0265,5.3007,1.447,0.99918,3.8283,0.42825,1.9502,6.086,0.91442,6.2378
400.0,1.0,800.0,3.333e-05,4.0,40.0,2.0,4.8822,0.40108,0.81371,5.2963,1.4954,0.98067,4.1336,0.57012,1.6729,5.1652,1.3847,1.1603,4.5728,0.48936,1.8082,4.3436,0.50722,1.7416,5.5951,1.399,1.0775,5.874,0.32763,0.95924,5.63,1.2515,0.61729,5.7291,0.62952,6.2254,5.092,1.3843,1.1511,5.3963,1.0163,0.42574,6.165,0.25983,0.51329,5.4639,1.3098,1.2204,4.3228,0.37729,1.9393,5.6828,0.37189,0.80458,4.2715,0.972,2.0704,4.4593,1.1853,2.0586,5.6157,0.46408,1.0206,5.2999,1.447,1.007,3.8235,0.42375,1.9606,6.0802,0.91443,6.2377
400.0,1.0,800.0,3.333e-05,4.0,40.0,4.0,4.8938,0.39266,0.80349,5.2955,1.4969,0.98964,4.1372,0.56796,1.6802,5.1639,1.383,1.1637,4.5677,0.49042,1.8092,4.3482,0.50895,1.74,5.5953,1.3947,1.0789,5.8928,0.32143,0.93814,5.6389,1.2469,0.61798,5.7247,0.62986,6.2284,5.0907,1.3839,1.1549,5.406,1.0104,0.41667,6.1785,0.25946,0.50175,5.4645,1.307,1.219,4.3254,0.38151,1.9363,5.6806,0.37187,0.80722,4.2683,0.96898,2.0637,4.4622,1.1887,2.0478,5.6168,0.46077,1.013,5.299,1.4466,1.0156,3.818,0.41919,1.9721,6.0754,0.91447,6.2377
400.0,1.0,800.0,3.333e-05,4.0,40.0,8.0,4.8992,0.38894,0.7985,5.2952,1.4975,0.99296,4.1389,0.56714,1.6834,5.1633,1.3824,1.165,4.5659,0.49079,1.8095,4.3499,0.50954,1.7395,5.5954,1.3931,1.0794,5.9015,0.31858,0.92859,5.6437,1.2443,0.61858,5.7231,0.62997,6.2295,5.0901,1.3837,1.1564,5.4107,1.0075,0.41214,6.1833,0.25933,0.49754,5.4647,1.306,1.2185,4.3262,0.38291,1.9354,5.68,0.37181,0.80793,4.2664,0.96714,2.0596,4.4634,1.1901,2.0432,5.6172,0.45958,1.0102,5.2986,1.4464,1.0187,3.8158,0.41751,1.9764,6.0737,0.91449,6.2377
400.0,1.0,800.0,3.333e-05,4.0,40.0,16.0,4.9012,0.38749,0.79662,5.2951,1.4977,0.99437,4.1396,0.56685,1.6846,5.1631,1.382,1.1656,4.565,0.49096,1.8096,4.3506,0.50982,1.7392,5.5954,1.3924,1.0796,5.9049,0.31748,0.92476,5.6456,1.2433,0.61886,5.7225,0.63001,6.2299,5.0899,1.3837,1.1571,5.4125,1.0064,0.41039,6.1856,0.25927,0.4955,5.4648,1.3056,1.2183,4.3265,0.38357,1.935,5.6797,0.37177,0.80822,4.2656,0.96635,2.0578,4.4638,1.1907,2.0414,5.6174,0.45904,1.0089,5.2985,1.4463,1.0201,3.8149,0.4168,1.9783,6.0728,0.91451,6.2377
400.0,1.0,800.0,3.333e-05,4.0,40.0,32.0,4.9031,0.38616,0.79496,5.2949,1.498,0.99576,4.1403,0.56659,1.6856,5.1628,1.3817,1.1662,4.5641,0.49113,1.8098,4.3513,0.51011,1.739,5.5955,1.3917,1.0798,5.9082,0.31651,0.92124,5.6471,1.2426,0.61905,5.7218,0.63005,6.2303,5.0896,1.3836,1.1578,5.4141,1.0055,0.40887,6.188,0.2592,0.49345,5.4649,1.3051,1.2181,4.3268,0.38423,1.9346,5.6794,0.37172,0.8085,4.265,0.96581,2.0566,4.4643,1.1912,2.0396,5.6176,0.45849,1.0076,5.2983,1.4462,1.0214,3.814,0.41609,1.9802,6.0719,0.91452,6.2377
400.0,1.0,800.0,3.333e-05,4.0,80.0,1.0,4.8744,0.40646,0.8207,5.2969,1.4942,0.97494,4.1316,0.57169,1.6681,5.1658,1.386,1.1585,4.5755,0.48785,1.8079,4.3399,0.50545,1.743,5.5948,1.4024,1.0769,5.8624,0.33167,0.97241,5.6241,1.2546,0.61704,5.7329,0.62918,6.223,5.0927,1.3847,1.149,5.3902,1.0199,0.43152,6.1562,0.26015,0.51958,5.4633,1.3127,1.2221,4.3191,0.37331,1.9429,5.6856,0.37134,0.80036,4.2733,0.97394,2.0748,4.4573,1.1831,2.0654,5.6154,0.46608,1.0248,5.3004,1.447,1.0015,3.827,0.4269,1.9532,6.084,0.91443,6.2378
400.0,1.0,800.0,3.333e-05,4.0,80.0,2.0,4.8954,0.39014,0.80207,5.2951,1.4976,0.99274,4.1387,0.56791,1.6809,5.1621,1.3812,1.1667,4.5625,0.49128,1.8107,4.3519,0.51039,1.7381,5.595,1.3917,1.0794,5.8992,0.32006,0.93124,5.6406,1.2464,0.61819,5.723,0.62962,6.2286,5.089,1.3834,1.1582,5.4073,1.0093,0.41519,6.192,0.25934,0.48963,5.4652,1.3043,1.2174,4.3264,0.38553,1.9342,5.6788,0.37118,0.80782,4.2677,0.96851,2.0626,4.4628,1.1892,2.0459,5.617,0.45897,1.0089,5.2982,1.4463,1.019,3.8158,0.41741,1.9769,6.069,0.91456,6.2383
400.0,1.0,800.0,3.333e-05,4.0,80.0,4.0,4.9174,0.37486,0.78179,5.2935,1.5003,1.009,4.1464,0.5647,1.6938,5.1597,1.3781,1.1725,4.5548,0.49294,1.8113,4.3588,0.51323,1.7365,5.5957,1.3847,1.0817,5.936,0.309,0.89091,5.6571,1.2381,0.62018,5.7155,0.63031,6.234,5.0866,1.3822,1.1647,5.4257,0.99811,0.39732,6.2129,0.2586,0.47144,5.4661,1.3004,1.2154,4.3293,0.39115,1.9309,5.6762,0.37107,0.81111,4.2617,0.96277,2.0497,4.4683,1.1956,2.0248,5.6193,0.45306,0.99467,5.2963,1.4449,1.0343,3.8045,0.4094,1.9989,6.0621,0.91466,6.2382
400.0,1.0,800.0,3.333e-05,4.0,80.0,8.0,4.9289,0.36734,0.77075,5.2929,1.5014,1.0155,4.1506,0.5633,1.7,5.1585,1.3765,1.1751,4.5513,0.49381,1.8118,4.3618,0.51453,1.7357,5.5959,1.3816,1.0825,5.9558,0.30344,0.86962,5.6667,1.2332,0.62162,5.7125,0.63053,6.2361,5.0854,1.3816,1.1676,5.436,0.99195,0.3872,6.2223,0.25837,0.46334,5.4665,1.2987,1.2145,4.3304,0.39378,1.9294,5.6751,0.37089,0.81231,4.2581,0.95926,2.0419,4.4711,1.1988,2.0142,5.6201,0.45069,0.98919,5.2955,1.4441,1.0404,3.7995,0.40618,2.0081,6.0584,0.91472,6.2382
400.0,1.0,800.0,3.333e-05,4.0,80.0,16.0,4.9315,0.36573,0.76823,5.2928,1.5016,1.0168,4.1516,0.56304,1.7014,5.1582,1.3762,1.1757,4.5505,0.49402,1.8119,4.3625,0.51482,1.7355,5.596,1.381,1.0827,5.9604,0.3022,0.86474,5.6696,1.2317,0.62221,5.7119,0.63058,6.2365,5.0851,1.3814,1.1682,5.4388,0.99027,0.38441,6.2244,0.25834,0.46155,5.4666,1.2983,1.2142,4.3306,0.3944,1.929,5.6747,0.37086,0.81263,4.2568,0.95787,2.0387,4.4717,1.1995,2.0119,5.6202,0.45022,0.98809,5.2953,1.4439,1.0417,3.7984,0.40552,2.01,6.0575,0.91473,6.2383
400.0,1.0,800.0,3.333e-05,4.0,80.0,32.0,4.9333,0.36449,0.76652,5.2927,1.5018,1.0181,4.1523,0.56285,1.7023,5.158,1.3758,1.1762,4.5497,0.49422,1.8121,4.3632,0.51512,1.7353,5.596,1.3803,1.0829,5.9638,0.30137,0.86116,5.6711,1.231,0.62246,5.7113,0.63061,6.2368,5.0848,1.3813,1.1688,5.4404,0.98927,0.38279,6.2266,0.2583,0.45963,5.4668,1.2979,1.214,4.3309,0.39502,1.9287,5.6744,0.3708,0.81289,4.2562,0.95725,2.0373,4.4722,1.2,2.0101,5.6204,0.44973,0.98696,5.2951,1.4438,1.0429,3.7974,0.4049,2.0118,6.0566,0.91475,6.2383
400.0,1.0,800.0,3.333e-05,4.0,160.0,1.0,4.88,0.40154,0.81574,5.2964,1.4952,0.97975,4.1332,0.57047,1.6715,5.1645,1.3845,1.161,4.5718,0.48901,1.8087,4.342,0.50699,1.7423,5.5951,1.3994,1.0774,5.8739,0.32837,0.95989,5.6289,1.2527,0.61727,5.7309,0.629,6.2235,5.0914,1.3843,1.1518,5.3951,1.0167,0.4268,6.1678,0.25987,0.5099,5.464,1.31,1.2205,4.321,0.37734,1.9401,5.6832,0.37086,0.80202,4.2716,0.97275,2.0717,4.459,1.1848,2.0598,5.6152,0.46412,1.0209,5.2997,1.4468,1.0062,3.8242,0.42424,1.9595,6.0783,0.91448,6.2382
400.0,1.0,800.0,3.333e-05,4.0,160.0,2.0,4.9178,0.37127,0.78121,5.293,1.5016,1.0131,4.1493,0.56487,1.6934,5.1554,1.3735,1.1774,4.5448,0.4956,1.8152,4.3649,0.51643,1.7325,5.5946,1.3792,1.0816,5.9453,0.30838,0.8815,5.659,1.2382,0.62021,5.7144,0.62933,6.2317,5.0827,1.3801,1.1699,5.4276,0.99618,0.39498,6.2378,0.25951,0.44997,5.4674,1.2948,1.2116,4.3303,0.40023,1.9268,5.6698,0.36935,0.81429,4.2613,0.96264,2.0494,4.4694,1.1961,2.0221,5.6177,0.45042,0.99046,5.2945,1.4438,1.0392,3.8005,0.40684,2.0067,6.0454,0.91478,6.2399
400.0,1.0,800.0,3.333e-05,4.0,160.0,4.0,4.962,0.34234,0.73824,5.2897,1.5066,1.0432,4.1675,0.5605,1.7151,5.1506,1.3661,1.1886,4.5301,0.49935,1.8147,4.3781,0.52288,1.7306,5.5965,1.3652,1.0856,6.0249,0.2893,0.79663,5.6893,1.2238,0.62491,5.6994,0.63089,6.2423,5.0774,1.3764,1.1824,5.4627,0.97466,0.359,6.2804,0.25779,0.4128,5.4694,1.2878,1.2076,4.3346,0.41034,1.9214,5.6666,0.36925,0.81896,4.2503,0.9519,2.0253,4.4806,1.2085,1.9792,5.6223,0.43908,0.96278,5.2898,1.4393,1.0677,3.7734,0.39235,2.053,6.032,0.9151,6.2398
400.0,1.0,800.0,3.333e-05,4.0,160.0,8.0,4.9829,0.33109,0.71687,5.2889,1.5075,1.0511,4.1757,0.55906,1.7245,5.1493,1.3641,1.1915,4.5267,0.50071,1.8148,4.3815,0.52458,1.73,5.5971,1.3616,1.0864,6.0619,0.28124,0.7582,5.7058,1.2158,0.62813,5.6954,0.63133,6.2453,5.076,1.3754,1.1857,5.4811,0.96359,0.33969,0.0066893,0.25758,0.40505,5.4699,1.2862,1.2065,4.336,0.41314,1.9197,5.6657,0.36922,0.82048,4.244,0.94553,2.0111,4.4857,1.214,1.9596,5.6233,0.43643,0.95686,5.2886,1.4376,1.0751,3.765,0.38868,2.0657,6.0281,0.91521,6.2398
400.0,1.0,800.0,3.333e-05,4.0,160.0,16.0,4.9897,0.32726,0.70972,5.2886,1.508,1.0542,4.1787,0.55879,1.7274,5.1484,1.3629,1.193,4.5247,0.50149,1.815,4.3833,0.52555,1.7295,5.5972,1.3598,1.0867,6.0751,0.27878,0.7446,5.7122,1.2126,0.62965,5.6938,0.63144,6.2462,5.0751,1.3747,1.1873,5.4881,0.95932,0.33225,0.012319,0.25758,0.40035,5.4702,1.2851,1.2057,4.3365,0.41493,1.9188,5.6647,0.36913,0.82141,4.2414,0.94277,2.0048,4.4875,1.2157,1.953,5.6234,0.43528,0.95441,5.2879,1.4369,1.0781,3.7613,0.3872,2.0712,6.0253,0.91527,6.2399
