time,strain,stress,g1_phi_1,g1_Phi,g1_phi_2,g2_phi_1,g2_Phi,g2_phi_2,g3_phi_1,g3_Phi,g3_phi_2,g4_phi_1,g4_Phi,g4_phi_2,g5_phi_1,g5_Phi,g5_phi_2,g6_phi_1,g6_Phi,g6_phi_2,g7_phi_1,g7_Phi,g7_phi_2,g8_phi_1,g8_Phi,g8_phi_2,g9_phi_1,g9_Phi,g9_phi_2,g10_phi_1,g10_Phi,g10_phi_2,g11_phi_1,g11_Phi,g11_phi_2,g12_phi_1,g12_Phi,g12_phi_2,g13_phi_1,g13_Phi,g13_phi_2,g14_phi_1,g14_Phi,g14_phi_2,g15_phi_1,g15_Phi,g15_phi_2,g16_phi_1,g16_Phi,g16_phi_2,g17_phi_1,g17_Phi,g17_phi_2,g18_phi_1,g18_Phi,g18_phi_2,g19_phi_1,g19_Phi,g19_phi_2,g20_phi_1,g20_Phi,g20_phi_2,g21_phi_1,g21_Phi,g21_phi_2,g22_phi_1,g22_Phi,g22_phi_2,temperature,type,medium,strain_rate,youngs,poissons
1253.5,0.060153922819747144,620.5623894,5.285217085782846,1.4912655598864382,0.976112114252738,4.107040564562182,0.5791109648069315,1.682178656812089,5.591932095190662,1.3840223480576512,1.09719200715255,5.809082362394989,0.32293877934575677,1.0162798961023949,5.603287578877648,1.2477256832018728,0.6281779076640115,5.715063306188418,0.6249661954751081,6.2296454260443515,6.1204199807033675,0.24059359884149803,0.5468566973308284,4.296151527627662,0.3791191239393475,1.9573674201008224,5.649413632035291,0.3588237269730276,0.8266850210479991,5.579677419921723,0.4557714293649685,1.0544394816478744,3.798788748035114,0.44172313076311215,1.9683420958848157,5.430845555706209,1.3061495664461429,1.2130505912062992,5.350896334415645,1.2368246542116745,1.0536439712859034,4.71695338685817,1.0493080663451424,0.5796459569344014,4.608456743957145,1.2196613409451476,1.9604739109143174,5.19797859595235,1.4589623677714074,1.1584890815663698,4.468867579766713,0.3532660945585801,2.034427813565357,5.544075511750948,1.39836660806233,0.22185546191301503,5.60824952036829,1.3737049385337243,1.06629112763009,5.597886338291285,0.7357771021518013,1.0629615678338271,4.69706776666316,1.140585023816061,0.7045342779113083,4.494476186171374,1.2415360370856627,0.7054356583362515,,,,,,
1254.65,0.06109509935981083,620.53937805,5.2850249198144,1.491235633688655,0.9761883374893733,4.106677183521613,0.5792166560651246,1.682460628859411,5.591899034901851,1.3836807307005934,1.0975099557663242,5.8083971597697035,0.32274305067914594,1.016806495504876,5.6030368452510695,1.2475764900417898,0.6283619489513265,5.714712839380823,0.6249018198544746,6.229783751103541,6.119995835251463,0.2402765110969764,0.5471957124866422,4.295852050084235,0.3792717983331653,1.9575300483720899,5.6488007866153715,0.3586374939175298,0.827158526317722,5.579111473408026,0.4555963463413267,1.0548708211265685,3.798312196708254,0.4419192428396313,1.9686546950645039,5.430919724458716,1.3062078940573134,1.2132897836105125,5.350999229598508,1.2364705709734674,1.0541790862437654,4.716700516981499,1.049312052960944,0.5800054531846212,4.608178130260324,1.2197230147356106,1.9607408089601361,5.197787014338891,1.4589490446600086,1.15863480193851,4.468047562417471,0.35329570832360485,2.0351873802093676,5.543932395409847,1.398159756221662,0.22200990997403586,5.608107484314912,1.3734798709586,1.0665167192222695,5.597554597754489,0.7356189353192077,1.063229746725714,4.696754824580138,1.1405710103229287,0.7048094710847485,4.494187956317101,1.2415962749456502,0.7056557093130347,,,,,,
1254.8,0.0620353909194527,614.9852968,5.284832934538005,1.491205735630225,0.9762644890539369,4.106314144165195,0.5793222479427125,1.6827423357707778,5.5918660056993525,1.3833394345634764,1.0978276054156788,5.80771260143471,0.32254750605456184,1.017332599750347,5.60278634738722,1.2474274371667862,0.6285458171861598,5.714362702114231,0.6248375047656981,6.2299219460968365,6.119572088619976,0.23995972150740658,0.5475344088693429,4.295552854137036,0.3794243291685287,1.9576925237253555,5.648188517448871,0.35845143597541507,0.8276315863544033,5.578546059049099,0.45542142794678625,1.055301755020362,3.797836093478616,0.44211517051360666,1.9689670003097999,5.430993823470968,1.3062661668235191,1.2135287511041106,5.35110202802989,1.236116820676765,1.054713698037512,4.716447884876257,1.0493160358281641,0.5803646114035266,4.60789977854163,1.2197846305347253,1.9610074560439563,5.19759561286802,1.4589357340762206,1.1587803852910041,4.467228316123677,0.3533252942430543,2.0359462326392217,5.543789413639844,1.3979530988820483,0.22216421280883786,5.6079655818168455,1.3732550150126324,1.0667420986925635,5.597223169150543,0.7354609172095627,1.0634976734512338,4.696442176753936,1.1405570100065672,0.7050844054963512,4.493899997482947,1.2416564561644823,0.7058755533777265,,,,,,
1256.0,0.06297479916138839,613.9870692,5.284641129614175,1.4911758656582796,0.9763405690810881,4.105951445850964,0.5794277406264131,1.6830237780443305,5.5918330075247615,1.3829984590427875,1.0981449566623127,5.807028686179505,0.32235214512622334,1.0178582097691173,5.602536084843147,1.247278524313292,0.628729512693645,5.714012893769499,0.6247732500950505,6.230060011268607,6.119148740059596,0.2396432295126101,0.5478727870778466,4.295253939256996,0.3795767167151576,1.957854846447924,5.647576823453113,0.3582655528176776,0.8281042019945544,5.577981175845118,0.45524667387203954,1.0557322840912742,3.79736043750431,0.44231091413149665,1.9692790121729526,5.431067852873991,1.306324384847804,1.2137674941096592,5.351204729891572,1.2357634026960311,1.0552478076124965,4.716195490095714,1.0493200149538457,0.5807234322262159,4.607621688308854,1.2198461884514455,1.9612738526372901,5.197404391201283,1.458922435996505,1.1589258318812872,4.466409839436659,0.353354852369245,2.0367043721967955,5.5436465661881025,1.3977466356780572,0.22231837069027438,5.607823812623166,1.373030370298209,1.0669672664395098,5.596892051893382,0.7353030475434434,1.0637653484841605,4.696129822631702,1.140543022842219,0.7053590816322829,4.493612309159714,1.241716580848577,0.7060951909190768,,,,,,
1257.8,0.06391332574365285,615.1359502600001,5.284449504704377,1.4911460237200989,0.9764165777051061,4.105589087938768,0.5795331343024185,1.683304956176809,5.591800040319838,1.382657803536712,1.0984620100663438,5.806345412796995,0.3221569675493226,1.0183833264888769,5.602286057177142,1.2471297512184796,0.6289130357980008,5.713663413729221,0.6247090557291239,6.230197946862534,6.118725788823123,0.23932703455398557,0.5482108477093836,4.294955304916537,0.37972896124201266,1.9580170168262911,5.6469657035484735,0.35807984411623744,0.8285763740723314,5.577416822799081,0.4550720838086493,1.056162409099179,3.796885227945812,0.44250647403878446,1.969590731204657,5.4311418127984465,1.3063825482329219,1.2140060130485344,5.35130733536482,1.2354103164074917,1.0557814159114103,4.7159433321944,1.0493239903450118,0.5810819162860004,4.607343859071174,1.2199076885944207,1.9615399992103209,5.197213349001175,1.458909150397392,1.1590711419660686,4.465592130911827,0.35338438275434664,2.0374618002201896,5.543503852802503,1.3975403662452852,0.2224723838904307,5.607682176483653,1.3728059364188376,1.0671922228605248,5.596561245398591,0.7351453260422132,1.0640327722969356,4.695817761662136,1.1405290488051973,0.7056334999773405,4.49332489083964,1.2417766491040534,0.7063146223247408,,,,,,
1258.7,0.06485097231961627,615.12540397,5.284258059471033,1.4911162097631114,0.9764925150598929,4.105227069790254,0.5796384291563972,1.6835858706635545,5.591767104026503,1.382317467445129,1.0987787661863144,5.80566278008348,0.32196197298002205,1.018907950834706,5.602036263948737,1.2469811176202605,0.6290963868225335,5.71331426137773,0.6246449215548292,6.230335753121614,6.118303234165458,0.23901113607450317,0.5485485913595036,4.294656950589566,0.379881063017298,1.958179035146147,5.6463551566583625,0.35789430954393825,0.8290481034195442,5.576852998916783,0.45489765744904626,1.0565921308018136,3.7964104639659624,0.44270185057998135,1.9699021579540568,5.431215703374626,1.3064406570813365,1.2142443083409267,5.35140984463039,1.2350575611891255,1.0563145238742928,4.715691410728096,1.0493279620086655,0.5814400642144087,4.607066290339146,1.2199691310719933,1.9618058962319107,5.197022485931145,1.4588958772554763,1.1592163158013369,4.464775189108649,0.3534138854503817,2.0382185180437387,5.543361273231629,1.3973342902203552,0.2226262526806266,5.60754067314879,1.3725817129791396,1.0674169683519064,5.596230749083401,0.7349877524280192,1.0642999453606694,4.695505993295491,1.1405150878708845,0.7059076610149575,4.493037742016389,1.2418366610367315,0.7065338479812836,,,,,,
1259.15,0.06578774053800315,609.0925218,5.284066793577513,1.491086423734893,0.9765683812789739,4.104865390768859,0.5797436253734959,1.6838665219985183,5.591734198586843,1.3819774501696032,1.0990952255791973,5.804980786838641,0.3217671610754501,1.0194320837290858,5.601786704718708,1.2468326232572824,0.6292795660896413,5.71296543610109,0.624580847459395,6.230473430288162,6.117881075343597,0.23869553351869818,0.5488860186220832,4.294358875751467,0.3800330223084638,1.958340901692379,5.645745181709215,0.3577089487745425,0.8295193908656644,5.576289703206816,0.45472339448652527,1.0570214499547848,3.7959361447299527,0.4428970440986305,1.9702132929687537,5.431289524732458,1.306498711495225,1.2144823804058462,5.351512257868531,1.234705136420661,1.0568471324385422,4.715439725253832,1.049331929951791,0.5817978766411959,4.606788981624703,1.2200305159922011,1.9620715441696033,5.196831801655587,1.4588826165474191,1.15936135364236,4.463959012590645,0.35344336050922676,2.038974526998029,5.543218827224777,1.3971284072409096,0.22277997733141955,5.607399302369765,1.3723576995848494,1.0676415033088387,5.595900562366676,0.7348303264237899,1.0645668681451501,4.695194516983563,1.140501140014732,0.7061815652272091,4.49275086218505,1.2418966167521344,0.7067528682741837,,,,,,
1260.65,0.06672363204290813,611.95142318,5.2838757066881294,1.4910566655831679,0.9766441764954998,4.104504050239814,0.5798487231383416,1.6841469106742617,5.591701323943106,1.3816377511133806,1.0994113888004007,5.804299431865536,0.3215725314936981,1.019955726091906,5.601537379049059,1.2466842678689274,0.6294625739208163,5.712616937287085,0.6245168333303668,6.230610978603809,6.117459311616618,0.23838022633266567,0.5492231300893309,4.294061079879097,0.3801848393822095,1.9585026167490744,5.645135777630482,0.3575237614827289,0.8299902372378352,5.57572693468056,0.4545492946152424,1.0574503673115783,3.795462269405319,0.44309205493731024,1.9705241367948128,5.431363277001504,1.3065567115764762,1.2147202296611264,5.351614575258984,1.234353041483568,1.0573792425389243,4.715188275329883,1.0493358941813515,0.582155354194348,4.606511932441149,1.2200918434627797,1.9623369434896294,5.196641295839835,1.4588693682499467,1.1595062557436897,4.463143599925366,0.3534728079826126,2.0397298284099095,5.543076514531942,1.3969227169456098,0.2229335581126072,5.60725806389846,1.3721338958428073,1.0678658281253972,5.595570684668918,0.7346730477532314,1.064833541118846,4.694883332179693,1.1404872052122608,0.7064552130948165,4.492464250842128,1.2419565163554882,0.7069716835878372,,,,,,
1265.0,0.06765864847381486,613.5035139,5.283684798468141,1.4910269352558057,0.9767199008422477,4.1041430475701235,0.579953722635043,1.6844270371819676,5.591668480037704,1.3812983696813799,1.099727256403776,5.80361871397057,0.3213780838938161,1.0204788788404777,5.601288286503024,1.2465360511953085,0.6296454106366498,5.7122687643252235,0.6244528790556053,6.23074839830951,6.117037942245683,0.2380652139640544,0.5495599263517948,4.293763562450781,0.38033651450448647,1.9586641805995235,5.6445269433546175,0.35733874734408844,0.8304606433608795,5.57516469235216,0.4543753575302117,1.0578788836235669,3.7949888371619327,0.44328688343763845,1.9708346899767655,5.431436960310959,1.306614657426695,1.2149578565234285,5.351716796980991,1.23400127576105,1.0579108551075835,4.71493706051576,1.0493398547042923,0.5825124975000898,4.606235142303154,1.220153113591161,1.9626020946569125,5.196450968150164,1.4588561323398512,1.159651022359164,4.462328949684382,0.353502227922125,2.040484423602508,5.542934334903822,1.3967172189741297,0.2230869952932305,5.607116957487457,1.3719103013609566,1.068089943194551,5.59524111541225,0.7345159161408248,1.065099964748912,4.694572438338748,1.14047328343906,0.7067286050971527,4.49217790748554,1.2420163599517249,0.7071902943055624,,,,,,
1263.95,0.06859279146561167,611.97569748,5.283494068583742,1.490997232700822,0.9767955544516227,4.103782382128572,0.5800586240471932,1.6847069020114405,5.591635666813208,1.380959305280189,1.100042828941622,5.802938631963502,0.3211838179358102,1.0210015428895398,5.601039426645064,1.2463879729772662,0.6298280765568341,5.711920916606716,0.6243889845232858,6.2308856896455485,6.116616966494022,0.23775049586206107,0.5498964079983677,4.293466322946306,0.38048804794050056,1.958825593526223,5.643918677817068,0.35715390603512176,0.8309306100573085,5.574602975238528,0.45420158292730184,1.058306999640016,3.7945158471719904,0.4434815299402752,1.9711449530576188,5.431510574789664,1.3066725491472,1.2151952614082462,5.351818923213285,1.2336498386380403,1.058441971074051,4.714686080372214,1.049343811527538,0.5828693071828912,4.605958610726744,1.2202143264844771,1.9628669981350726,5.196260818253783,1.458842908793989,1.1597956537419094,4.461515060443268,0.35353162037920516,2.0412383138952443,5.542792288091816,1.3965119129671533,0.22324028914157637,5.6069759828900265,1.3716869157483391,1.0683138489081683,5.594911854020417,0.7343589313118233,1.0653661395011926,4.694261834917127,1.140459374670787,0.7070017417122473,4.491891831614612,1.2420761476454814,0.7074087008096026,,,,,,
1276.85,0.0695260626486103,611.24831104,5.283303516702061,1.4909675578663792,0.9768711374556588,4.103422053285709,0.5801634275578714,1.6849865056511137,5.591602884212351,1.3806205573180554,1.100358106964691,5.8022591846574185,0.3209897332806378,1.0215237191512714,5.600790799040853,1.2462400329563679,0.6300105720001666,5.711573393524484,0.6243251496218964,6.231022852851529,6.116196383626926,0.23743607147742432,0.5502325756162934,4.293169360846914,0.38063943995471533,1.9589868558108785,5.643310979956255,0.3569692372332345,0.8314001381473312,5.5740417823593305,0.45402797050323296,1.0587347161080953,3.7940432986100077,0.4436759947849269,1.9714549265788583,5.431584120566092,1.3067303868390263,1.2154324447299103,5.351920954134102,1.2332987295011941,1.0589725913652563,4.7144353344612195,1.0493477646579945,0.5832257838654736,4.605682337229305,1.22027548224956,1.9631316543864323,5.196070845818834,1.4588296975892823,1.1599401501443434,4.460701930781583,0.35356098540515,2.041991500603844,5.542650373848015,1.396306798566371,0.2233934399251807,5.606835139860136,1.3714637386150919,1.0685375456570203,5.594582899918773,0.7342020929922496,1.0656320658402296,4.69395152137275,1.1404454788831673,0.7072746234167917,4.4916060227300685,1.2421358795411022,0.7076269034811318,,,,,,
1276.95,0.07045846364856137,607.4827269599999,5.283113142491156,1.4909379107007834,0.9769466499860215,4.103062060413843,0.5802681333496443,1.685265848588055,5.591570132178027,1.3802821252048838,1.1006730910221945,5.80158037086873,0.3207958295902051,1.0220454085352988,5.600542403257287,1.246092230874903,0.6301928972845531,5.711226194473146,0.6242613742402372,6.23115988816639,6.115776192911746,0.23712194026241962,0.550568429791173,4.2928726756353015,0.3807906908108544,1.9591479677344077,5.642703848713577,0.3567847406167353,0.8318692284488611,5.573481112736973,0.4538545199555738,1.059162033772883,3.7935711906528087,0.4438702783103499,1.9717646110804559,5.4316575977683605,1.306788170602927,1.2156694069015923,5.35202288992118,1.232947947738882,1.0595027169055355,4.71418482234598,1.0493517141025477,0.5835819281688167,4.6054063213295695,1.2203365809929425,1.963396063872021,5.1958810505143855,1.4588164987027168,1.160084511818177,4.459889559282863,0.3535903230511133,2.042743985040353,5.542508591925207,1.3961018754144752,0.2235464479108309,5.606694428152437,1.3712407695724418,1.068761033830785,5.594254252534286,0.7340454009088925,1.0658977442292639,4.693641497165053,1.1404315960519946,0.7075472506861433,4.491320480334035,1.2421955557426396,0.707844902700257,,,,,,
1277.4,0.071389996086673,602.4817692600001,5.282922945620019,1.4909082911524865,0.9770220921740075,4.10270240288704,0.5803727416045689,1.6855449313079707,5.591537410653287,1.3799440083522263,1.1009877816618097,5.800902189417151,0.32060210652736293,1.0225666119487073,5.600294238862467,1.245944566475881,0.6303750527270104,5.710879318849009,0.6241976582674191,6.231296795828403,6.1153563936178745,0.2368081016708526,0.5509039711069719,4.292576266795607,0.3809418007719046,1.9593089295769435,5.6420972830333875,0.3566004158648316,0.8323378817775275,5.572920965396593,0.45368123098273766,1.0595889533773761,3.7930995224795185,0.4440643808543536,1.972074007100874,5.431731006524225,1.3068459005393736,1.2159061483353084,5.3521247307517585,1.2325974927411836,1.060032348616642,4.713934543590921,1.049355659868065,0.5839377407121645,4.605130562547616,1.220397622820859,1.9636602270515788,5.195691432010434,1.4588033121113428,1.1602287390144193,4.459077944534601,0.35361963336810587,2.043495768513149,5.542366942076868,1.3958971431551561,0.22369931336456886,5.606553847522267,1.3710180082327028,1.068984313818051,5.59392591129552,0.7338888547893045,1.0661631751302427,4.693331761754982,1.1404177261531308,0.7078196239943317,4.491035203930025,1.2422551763538556,0.7080626988460235,,,,,,
1288.6,0.07232066157962608,610.6352599999999,5.282732925758557,1.490878699170083,0.9770974641505473,4.10234308008111,0.580477252504193,1.68582375429521,5.5915047195813425,1.379606206173279,1.1013021794296844,5.800224639125692,0.32040856375590365,1.023087330296049,5.600046305425703,1.2457970395030302,0.6305570386436707,5.710532766050069,0.6241340015928625,6.231433576075167,6.114936985016748,0.23649455515805423,0.5512392001460239,4.292280133813413,0.38109277010011816,1.9594697416178355,5.641491281862986,0.3564162626576263,0.8328060989466809,5.57236133936605,0.4535081032839806,1.0600154756624962,3.7926282932715525,0.4442583027538046,1.9723831151770708,5.43180434696109,1.3069035767485562,1.2161426694419257,5.352226476802583,1.2322473638998823,1.0605614874177554,4.713684497761677,1.0493596019613942,0.5842932221130323,4.604855060404865,1.2204586078392488,1.9639241443835633,5.195501989977893,1.458790137792276,1.160372831983377,4.4582670851282336,0.35364891640699575,2.0442468523269586,5.542225424057166,1.3956926014331001,0.22385203655169367,5.60641339772565,1.3707954542092708,1.0692073860063225,5.593597875632637,0.7337324543617986,1.0664283590038235,4.69302231460499,1.1404038691625042,0.7080917438140625,4.490750193022938,1.2423147414782219,0.7082802922964178,,,,,,
1285.9,0.07325046173959274,606.8850142800001,5.282543082577607,1.4908491347023114,0.9771727660462064,4.101984091373607,0.5805816662295591,1.6861023180327723,5.591472058905565,1.3792687180828742,1.1016162848704434,5.799547718820648,0.32021520094055717,1.0236075644793534,5.599798602517505,1.2456496497007918,0.6307388553497847,5.710186535476001,0.6240704041062963,6.231570229143627,6.114517966381835,0.2361813001808746,0.5515741174890395,4.2919842761757305,0.381243599057016,1.9596304041356556,5.640885844152609,0.35623228067611495,0.8332738807674045,5.571802233675919,0.4533351365593971,1.0604416013670988,3.792157502212611,0.4444520443446294,1.9726919358445087,5.4318776192059985,1.306961199330387,1.2163789706311643,5.352328128249908,1.2318975606084568,1.0610901342254913,4.713434684425104,1.049363540389364,0.584648372987213,4.604579814424069,1.2205195361537544,1.9641878163251525,5.195312724088597,1.4587769757226936,1.1605167909746599,4.457456979659126,0.35367817221850945,2.044997237782867,5.54208403762095,1.3954882498939836,0.2240046177367644,5.606273078519283,1.3705731071166203,1.0694302507820228,5.593270144977389,0.7335761993554456,1.0666932963093785,4.69271315517903,1.1403900250561105,0.7083636106167231,4.4904654471190595,1.2423742512189222,0.7084976834283726,,,,,,
1286.15,0.07417939817425147,601.94793321,5.282353415748917,1.4908195976980532,0.9772479979911858,4.101625436143817,0.5806859829612043,1.6863806230023113,5.591439428569481,1.3789315434974756,1.101930098527193,5.798871427331583,0.3200220177469879,1.0241273153981352,5.59955112970958,1.2455023968143206,0.6309205031597236,5.709840626528151,0.6240068656977569,6.231706755270065,6.114099336988626,0.23586833619767764,0.5519087237151101,4.291688693371009,0.3813942879033903,1.9597909174081982,5.640280968855422,0.35604846960218184,0.8337412280485198,5.571243647359472,0.45316233050991767,1.06086733122798,3.7916871484886694,0.4446456059618186,1.973000469637156,5.4319508233856455,1.3070187683844974,1.2166150523116028,5.352429685269492,1.2315480822620775,1.0616182899539113,4.7131851031492555,1.0493674751587845,0.5850031939487829,4.6043048241293105,1.2205804078697249,1.9644512433322505,5.195123634015294,1.458763825879838,1.1606606162371804,4.456647626726558,0.353707400853232,2.045746926178336,5.541942782523755,1.395284088184471,0.22415705718360285,5.606132889660549,1.3703509665703002,1.0696529085304982,5.592942718763107,0.7334200895000715,1.0669579875049997,4.692404282942544,1.1403761938100125,0.7086352248723873,4.490180965726044,1.2424337056788521,0.7087148726177699,,,,,,
1286.45,0.07510747248680548,593.85423482,5.282163924945152,1.4907900881063316,0.9773231601153245,4.101267113772758,0.5807902028791636,1.6866586696841381,5.591406828516776,1.378594681835171,1.1022436209415278,5.7981957634913215,0.3198290138417911,1.0246465839494059,5.599303886574826,1.2453552805894812,0.6311019823869841,5.709495038609533,0.6239433862575865,6.231843154690102,6.1136810961146315,0.23555566266833503,0.5522430194017152,4.291393384889114,0.3815448368993072,1.9599512817124851,5.639676654927501,0.355864829118597,0.8342081415965974,5.570685579452673,0.4529896848373053,1.061292665979885,3.791217231287967,0.44483898793943016,1.9733087170874954,5.4320239596263695,1.3070762840102443,1.2168509148906823,5.352531148036609,1.231198928257597,1.0621459555145312,4.712935753503396,1.049371406276446,0.5853576856101094,4.604030089046,1.2206412230922155,1.964714425859493,5.194934719431643,1.4587506882410148,1.1608043080191601,4.45583902493371,0.3537366023616075,2.046495918807212,5.5418016585217975,1.39508011595221,0.22430935515529637,5.605992830907505,1.3701290321869295,1.0698753596360218,5.592615596424706,0.7332641245262546,1.067222433047504,4.6920956973624675,1.1403623754003398,0.7089065870498198,4.48989674835292,1.242493104960621,0.708931860239445,,,,,,
1308.5,0.07603468627599758,605.5614512999999,5.281974609839884,1.4907606058763125,0.9773982525481004,4.100909123643166,0.580894326162971,1.6869364585572293,5.591374258691292,1.378258132515667,1.102556852653536,5.797520726135937,0.3196361888924894,1.0251653710276811,5.599056872687333,1.2452083007728434,0.6312832933441905,5.709149771124822,0.6238799656764326,6.2319794276387075,6.113263243039372,0.23524327905422118,0.5525770051247276,4.291098350221336,0.38169524630410895,1.9601114973247673,5.639072901327827,0.35568135890901315,0.8346746222159638,5.570128028994169,0.45281719924415276,1.0617176063555145,3.7907477498010054,0.4450321906105925,1.9736166787265277,5.432097028054155,1.3071337463067059,1.2170865587747106,5.3526325167260405,1.230850097993548,1.0626731318163323,4.712686635057984,1.0493753337491212,0.5857118485818557,4.6037556087008635,1.2207019819259888,1.9649773643602495,5.194745980012211,1.4587375627835923,1.1609478665681285,4.45503117288765,0.3537657767939398,2.047244216959745,5.541660665371968,1.3948763328458291,0.2244615119142003,5.605852902018876,1.3699073035841944,1.070097604481798,5.592288777398672,0.7331083041653225,1.0674866333924369,4.691787397907217,1.140348569803288,0.7091776976164813,4.489612794510082,1.2425524491665527,0.7091486466671908,,,,,,
1291.2,0.0769610411361284,583.2391716,5.281785470107598,1.4907311509573027,0.9774732754186313,4.1005514651394925,0.5809983529916616,1.6872139900992291,5.591341719037025,1.3779218949602834,1.1028697942018049,5.79684631410473,0.3194435425675294,1.0256836775249907,5.598810087622371,1.245061457111683,0.6314644363430986,5.708804823480346,0.6238166038452464,6.232115574350195,6.112845777044365,0.23493118481820716,0.5529106814584204,4.290803588860376,0.3818455163764177,1.9602715645205275,5.638469707018275,0.35549805865796164,0.8351406707087105,5.56957099502528,0.4526448734338791,1.062142153085534,3.790278703220531,0.4452252143075087,1.9739243550837788,5.432170028794645,1.3071911553726858,1.2173219843688659,5.3527337915120885,1.2305015908701318,1.063199819765769,4.712437747384669,1.0493792575835623,0.5860656834729883,4.603481382621949,1.2207626844755173,1.9652400592866301,5.194557415432471,1.458724449485002,1.161091292130928,4.454224069199312,0.353794924200393,2.047991821922598,5.54151980283184,1.3946727385149327,0.2246135277219411,5.605713102754064,1.3696857803808429,1.0703196434499667,5.59196226112305,0.7329526281493494,1.067750588994079,4.691479384046685,1.140334776995119,0.709448557038534,4.489329103709286,1.2426117383986872,0.7093652322737612,,,,,,
1309.0,0.0778865386570712,596.0426664199999,5.281596505423678,1.490701723298749,0.9775482288556765,4.100194137647903,0.5811022835437729,1.6874912647864566,5.591309209498131,1.3775859685919456,1.1031824461234256,5.796172526240231,0.3192510745362783,1.0262015043308874,5.598563530956393,1.2449147493539765,0.6316454116945981,5.708460195084082,0.6237533006552822,6.232251595058229,6.11242869741313,0.23461937942465558,0.5532440489754713,4.290509100300344,0.3819956473741371,1.9604314835744845,5.6378670709636,0.3553149280508503,0.8356062878747014,5.569014476589984,0.45247270711072707,1.0625663068985787,3.7898100907415357,0.4454180593614592,1.9742317466873032,5.432242961973126,1.307248511306714,1.217557192077202,5.352834972568567,1.2301534062892179,1.0637260202667795,4.712189090056297,1.0493831777865046,0.586419190890783,4.603207410338608,1.2208233308449827,1.9655025110894908,5.194369025368794,1.4587113483227379,1.161234584953715,4.453417712483489,0.3538240446309918,2.048738734978862,5.541379070659652,1.394469332610098,0.22476540283941857,5.605573432873133,1.3694644621966814,1.0705414769216057,5.591636047037454,0.7327970962111533,1.0680143003054483,4.691171655252238,1.1403209969521606,0.709719165780845,4.489045675463642,1.2426709727587801,0.7095816174308754,,,,,,
1321.35,0.07881118042428985,597.68150052,5.281407715464409,1.4906723228502392,0.9776231129876384,4.09983714055626,0.5812061179973481,1.687768283093909,5.591276730018915,1.377250352835181,1.1034948089540006,5.7954993613881784,0.3190587844690205,1.026718852332457,5.598317202267022,1.2447681772484,0.6318262197087171,5.7081158853456495,0.6236900559980955,6.232387489995828,6.112012003431169,0.2343078623394146,0.5535771082469703,4.290214884036754,0.3821456395544555,1.9605912547605941,5.637264992131432,0.35513196677395914,0.8360714745115825,5.568458472734915,0.45230069997975964,1.0629900685212648,3.7893419115612414,0.44561072610280533,1.9745388540636921,5.432315827714537,1.3073058142070462,1.2177921823026512,5.352936060068806,1.229805543654333,1.0642517342207942,4.711940662646892,1.0493870943646628,0.5867723714408309,4.602933691381501,1.220883921138278,1.9657647202184347,5.194180809498452,1.4586982592743567,1.1613777452819636,4.452612101358819,0.35385313813562236,2.0494849574080685,5.541238468614317,1.3942661147828725,0.224917137526809,5.605433892136816,1.3692433486525712,1.0707631052767372,5.59131013458305,0.7326417080842936,1.0682777677783075,4.690864210996708,1.1403072296508063,0.7099895243069925,4.48876250928761,1.2427301523483059,0.7097978025092213,,,,,,
1319.7,0.07973496801885352,590.0555469,5.281219099906975,1.4906429495615015,0.977697927942563,4.099480473254125,0.5813098565299365,1.6880450454952671,5.591244280543843,1.3769150471161113,1.1038068832276473,5.7948268183975085,0.318866672036954,1.027235722414327,5.598071101133053,1.2446217405443263,0.6320068606946235,5.707771893676306,0.6236268697655428,6.23252325939536,6.111595694385968,0.233996633029813,0.5539098598424239,4.289920939566517,0.3822954931738486,1.9607508783520535,5.63666346949226,0.3549491745144379,0.8365362314147889,5.567902982509347,0.45212885174685735,1.0634134386781924,3.788874164879098,0.4458032148609934,1.974845677738076,5.432388626143477,1.307363064171666,1.21802695544703,5.353037054185661,1.2294580023706576,1.0647769625267451,4.711692464731661,1.0493910073247348,0.5871252257270446,4.60266022528259,1.2209444554590079,1.9660266871218215,5.193992767499607,1.4586851823174765,1.1615207733604678,4.451807234447766,0.3538822047640323,2.0502304904862028,5.541097996455417,1.394063084685768,0.22506873204356762,5.60529448030651,1.3690224393704247,1.0709845288943292,5.590984523202548,0.7324864635030681,1.0685409918631665,4.690557050754387,1.1402934750675153,0.7102596330792698,4.488479604696997,1.242789277268457,0.7100137878784595,,,,,,
