tau_sat,b,tau_0,gamma_0,n,g1_phi_1_start,g1_phi_1_end,g1_Phi_start,g1_Phi_end,g1_phi_2_start,g1_phi_2_end,g2_phi_1_start,g2_phi_1_end,g2_Phi_start,g2_Phi_end,g2_phi_2_start,g2_phi_2_end,g3_phi_1_start,g3_phi_1_end,g3_Phi_start,g3_Phi_end,g3_phi_2_start,g3_phi_2_end,g4_phi_1_start,g4_phi_1_end,g4_Phi_start,g4_Phi_end,g4_phi_2_start,g4_phi_2_end,g5_phi_1_start,g5_phi_1_end,g5_Phi_start,g5_Phi_end,g5_phi_2_start,g5_phi_2_end
800.0,12.8,100.0,3.333e-05,2.0,5.2975,5.2874,1.4932,1.5076,0.97124,1.0845,4.1303,4.1819,0.57236,0.55639,1.6642,1.7458,5.594,5.6005,1.4059,1.3444,1.0769,1.0823,5.8529,6.12,0.33545,0.26489,0.98262,0.70363,5.6193,5.7206,1.2573,1.2026,0.61642,0.64114
800.0,12.8,200.0,3.333e-05,2.0,5.2975,5.2874,1.4932,1.5076,0.97124,1.0843,4.1303,4.1817,0.57236,0.55633,1.6642,1.7457,5.594,5.6005,1.4059,1.3444,1.0769,1.0823,5.8529,6.1195,0.33545,0.26497,0.98262,0.70413,5.6193,5.7205,1.2573,1.2027,0.61642,0.64104
800.0,12.8,400.0,3.333e-05,2.0,5.2975,5.2875,1.4932,1.5077,0.97124,1.0838,4.1303,4.1813,0.57236,0.55621,1.6642,1.7456,5.594,5.6006,1.4059,1.3446,1.0769,1.0821,5.8529,6.1184,0.33545,0.26513,0.98262,0.70519,5.6193,5.7203,1.2573,1.2028,0.61642,0.64085
800.0,12.8,800.0,3.333e-05,2.0,5.2975,5.2876,1.4932,1.5078,0.97124,1.0828,4.1303,4.1806,0.57236,0.556,1.6642,1.7454,5.594,5.6006,1.4059,1.3449,1.0769,1.0819,5.8529,6.1163,0.33545,0.26546,0.98262,0.70736,5.6193,5.7198,1.2573,1.2029,0.61642,0.64046
800.0,25.6,50.0,3.333e-05,2.0,5.2975,5.2874,1.4932,1.5076,0.97124,1.0846,4.1303,4.182,0.57236,0.5564,1.6642,1.7458,5.594,5.6005,1.4059,1.3444,1.0769,1.0823,5.8529,6.1202,0.33545,0.26482,0.98262,0.70351,5.6193,5.7206,1.2573,1.2026,0.61642,0.64121
800.0,25.6,100.0,3.333e-05,2.0,5.2975,5.2874,1.4932,1.5076,0.97124,1.0845,4.1303,4.1819,0.57236,0.55637,1.6642,1.7458,5.594,5.6005,1.4059,1.3444,1.0769,1.0823,5.8529,6.1199,0.33545,0.26486,0.98262,0.70376,5.6193,5.7206,1.2573,1.2026,0.61642,0.64116
800.0,25.6,200.0,3.333e-05,2.0,5.2975,5.2874,1.4932,1.5076,0.97124,1.0843,4.1303,4.1817,0.57236,0.55631,1.6642,1.7457,5.594,5.6006,1.4059,1.3445,1.0769,1.0822,5.8529,6.1194,0.33545,0.26494,0.98262,0.70429,5.6193,5.7205,1.2573,1.2026,0.61642,0.64106
800.0,25.6,400.0,3.333e-05,2.0,5.2975,5.2875,1.4932,1.5077,0.97124,1.0838,4.1303,4.1813,0.57236,0.5562,1.6642,1.7456,5.594,5.6006,1.4059,1.3446,1.0769,1.0821,5.8529,6.1183,0.33545,0.2651,0.98262,0.70537,5.6193,5.7202,1.2573,1.2027,0.61642,0.64086
800.0,25.6,800.0,3.333e-05,2.0,5.2975,5.2876,1.4932,1.5078,0.97124,1.0828,4.1303,4.1806,0.57236,0.55599,1.6642,1.7454,5.594,5.6006,1.4059,1.3449,1.0769,1.0819,5.8529,6.1161,0.33545,0.26544,0.98262,0.70755,5.6193,5.7198,1.2573,1.2029,0.61642,0.64046
1600.0,0.1,50.0,3.333e-05,2.0,5.2975,5.2865,1.4932,1.5071,0.97124,1.0863,4.1303,4.1827,0.57236,0.55683,1.6642,1.7469,5.594,5.6008,1.4059,1.3438,1.0769,1.0831,5.8529,6.1222,0.33545,0.26478,0.98262,0.70155,5.6193,5.7215,1.2573,1.2027,0.61642,0.64095
1600.0,0.1,100.0,3.333e-05,2.0,5.2975,5.2867,1.4932,1.5072,0.97124,1.0861,4.1303,4.1827,0.57236,0.55679,1.6642,1.7467,5.594,5.6008,1.4059,1.3439,1.0769,1.0829,5.8529,6.1221,0.33545,0.26472,0.98262,0.70173,5.6193,5.7213,1.2573,1.2027,0.61642,0.64112
1600.0,0.1,200.0,3.333e-05,2.0,5.2975,5.2869,1.4932,1.5072,0.97124,1.0858,4.1303,4.1826,0.57236,0.55672,1.6642,1.7464,5.594,5.6007,1.4059,1.344,1.0769,1.0827,5.8529,6.1217,0.33545,0.2647,0.98262,0.70214,5.6193,5.7211,1.2573,1.2026,0.61642,0.64124
1600.0,0.1,400.0,3.333e-05,2.0,5.2975,5.2871,1.4932,1.5074,0.97124,1.0852,4.1303,4.1823,0.57236,0.5566,1.6642,1.7461,5.594,5.6007,1.4059,1.3442,1.0769,1.0825,5.8529,6.1208,0.33545,0.26477,0.98262,0.70307,5.6193,5.7209,1.2573,1.2026,0.61642,0.64122
1600.0,0.1,800.0,3.333e-05,2.0,5.2975,5.2873,1.4932,1.5075,0.97124,1.0842,4.1303,4.1816,0.57236,0.55637,1.6642,1.7458,5.594,5.6007,1.4059,1.3445,1.0769,1.0822,5.8529,6.1187,0.33545,0.26504,0.98262,0.70508,5.6193,5.7204,1.2573,1.2028,0.61642,0.64094
1600.0,0.2,50.0,3.333e-05,2.0,5.2975,5.2865,1.4932,1.5071,0.97124,1.0859,4.1303,4.1823,0.57236,0.55677,1.6642,1.7468,5.594,5.6008,1.4059,1.3439,1.0769,1.083,5.8529,6.1214,0.33545,0.26503,0.98262,0.70239,5.6193,5.7213,1.2573,1.2029,0.61642,0.64069
1600.0,0.2,100.0,3.333e-05,2.0,5.2975,5.2866,1.4932,1.5071,0.97124,1.0857,4.1303,4.1823,0.57236,0.55673,1.6642,1.7466,5.594,5.6008,1.4059,1.344,1.0769,1.0829,5.8529,6.1212,0.33545,0.265,0.98262,0.70259,5.6193,5.7212,1.2573,1.2029,0.61642,0.64082
1600.0,0.2,200.0,3.333e-05,2.0,5.2975,5.2868,1.4932,1.5072,0.97124,1.0853,4.1303,4.1822,0.57236,0.55667,1.6642,1.7464,5.594,5.6007,1.4059,1.3441,1.0769,1.0828,5.8529,6.1208,0.33545,0.26499,0.98262,0.70302,5.6193,5.721,1.2573,1.2028,0.61642,0.64093
1600.0,0.2,400.0,3.333e-05,2.0,5.2975,5.287,1.4932,1.5074,0.97124,1.0848,4.1303,4.1819,0.57236,0.55654,1.6642,1.7461,5.594,5.6007,1.4059,1.3442,1.0769,1.0825,5.8529,6.1199,0.33545,0.26505,0.98262,0.70396,5.6193,5.7207,1.2573,1.2028,0.61642,0.64094
1600.0,0.2,800.0,3.333e-05,2.0,5.2975,5.2873,1.4932,1.5075,0.97124,1.0837,4.1303,4.1812,0.57236,0.55632,1.6642,1.7457,5.594,5.6007,1.4059,1.3446,1.0769,1.0822,5.8529,6.1178,0.33545,0.26529,0.98262,0.70597,5.6193,5.7202,1.2573,1.2029,0.61642,0.64071
1600.0,0.4,50.0,3.333e-05,2.0,5.2975,5.2865,1.4932,1.5071,0.97124,1.085,4.1303,4.1818,0.57236,0.55668,1.6642,1.7465,5.594,5.6008,1.4059,1.344,1.0769,1.0829,5.8529,6.1201,0.33545,0.26534,0.98262,0.70365,5.6193,5.7209,1.2573,1.2031,0.61642,0.64046
1600.0,0.4,100.0,3.333e-05,2.0,5.2975,5.2866,1.4932,1.5072,0.97124,1.0849,4.1303,4.1818,0.57236,0.55664,1.6642,1.7464,5.594,5.6008,1.4059,1.3441,1.0769,1.0828,5.8529,6.1199,0.33545,0.26533,0.98262,0.70386,5.6193,5.7208,1.2573,1.2031,0.61642,0.64054
1600.0,0.4,200.0,3.333e-05,2.0,5.2975,5.2868,1.4932,1.5073,0.97124,1.0846,4.1303,4.1816,0.57236,0.55658,1.6642,1.7462,5.594,5.6007,1.4059,1.3442,1.0769,1.0827,5.8529,6.1195,0.33545,0.26534,0.98262,0.70431,5.6193,5.7207,1.2573,1.2031,0.61642,0.64061
1600.0,0.4,400.0,3.333e-05,2.0,5.2975,5.287,1.4932,1.5074,0.97124,1.084,4.1303,4.1814,0.57236,0.55645,1.6642,1.746,5.594,5.6007,1.4059,1.3443,1.0769,1.0825,5.8529,6.1185,0.33545,0.26542,0.98262,0.70527,5.6193,5.7204,1.2573,1.2031,0.61642,0.64061
1600.0,0.4,800.0,3.333e-05,2.0,5.2975,5.2873,1.4932,1.5075,0.97124,1.083,4.1303,4.1807,0.57236,0.55624,1.6642,1.7456,5.594,5.6007,1.4059,1.3447,1.0769,1.0822,5.8529,6.1165,0.33545,0.26566,0.98262,0.70729,5.6193,5.7199,1.2573,1.2032,0.61642,0.6404
1600.0,0.8,50.0,3.333e-05,2.0,5.2975,5.2867,1.4932,1.5072,0.97124,1.084,4.1303,4.1812,0.57236,0.55654,1.6642,1.7461,5.594,5.6007,1.4059,1.3442,1.0769,1.0827,5.8529,6.1186,0.33545,0.26565,0.98262,0.70511,5.6193,5.7205,1.2573,1.2033,0.61642,0.64028
1600.0,0.8,100.0,3.333e-05,2.0,5.2975,5.2868,1.4932,1.5073,0.97124,1.0839,4.1303,4.1812,0.57236,0.5565,1.6642,1.746,5.594,5.6007,1.4059,1.3443,1.0769,1.0826,5.8529,6.1184,0.33545,0.26566,0.98262,0.70533,5.6193,5.7204,1.2573,1.2033,0.61642,0.64032
1600.0,0.8,200.0,3.333e-05,2.0,5.2975,5.2869,1.4932,1.5073,0.97124,1.0836,4.1303,4.181,0.57236,0.55644,1.6642,1.7459,5.594,5.6007,1.4059,1.3443,1.0769,1.0825,5.8529,6.118,0.33545,0.2657,0.98262,0.7058,5.6193,5.7203,1.2573,1.2033,0.61642,0.64034
1600.0,0.8,400.0,3.333e-05,2.0,5.2975,5.2871,1.4932,1.5074,0.97124,1.083,4.1303,4.1807,0.57236,0.55633,1.6642,1.7457,5.594,5.6006,1.4059,1.3445,1.0769,1.0824,5.8529,6.117,0.33545,0.2658,0.98262,0.70679,5.6193,5.72,1.2573,1.2033,0.61642,0.64029
1600.0,0.8,800.0,3.333e-05,2.0,5.2975,5.2873,1.4932,1.5076,0.97124,1.082,4.1303,4.1801,0.57236,0.55612,1.6642,1.7453,5.594,5.6006,1.4059,1.3448,1.0769,1.0821,5.8529,6.1149,0.33545,0.26606,0.98262,0.70885,5.6193,5.7195,1.2573,1.2034,0.61642,0.64006
1600.0,1.6,50.0,3.333e-05,2.0,5.2975,5.287,1.4932,1.5074,0.97124,1.0831,4.1303,4.1808,0.57236,0.55636,1.6642,1.7457,5.594,5.6006,1.4059,1.3444,1.0769,1.0825,5.8529,6.1175,0.33545,0.26582,0.98262,0.70616,5.6193,5.7201,1.2573,1.2033,0.61642,0.64021
1600.0,1.6,100.0,3.333e-05,2.0,5.2975,5.2871,1.4932,1.5074,0.97124,1.083,4.1303,4.1807,0.57236,0.55633,1.6642,1.7457,5.594,5.6006,1.4059,1.3445,1.0769,1.0824,5.8529,6.1173,0.33545,0.26584,0.98262,0.70639,5.6193,5.7201,1.2573,1.2033,0.61642,0.64021
1600.0,1.6,200.0,3.333e-05,2.0,5.2975,5.2871,1.4932,1.5075,0.97124,1.0828,4.1303,4.1805,0.57236,0.55627,1.6642,1.7456,5.594,5.6006,1.4059,1.3445,1.0769,1.0823,5.8529,6.1168,0.33545,0.2659,0.98262,0.70687,5.6193,5.7199,1.2573,1.2033,0.61642,0.64019
1600.0,1.6,400.0,3.333e-05,2.0,5.2975,5.2873,1.4932,1.5076,0.97124,1.0822,4.1303,4.1802,0.57236,0.55616,1.6642,1.7454,5.594,5.6006,1.4059,1.3447,1.0769,1.0822,5.8529,6.1158,0.33545,0.26604,0.98262,0.7079,5.6193,5.7197,1.2573,1.2034,0.61642,0.64009
1600.0,1.6,800.0,3.333e-05,2.0,5.2975,5.2875,1.4932,1.5077,0.97124,1.0812,4.1303,4.1795,0.57236,0.55597,1.6642,1.7451,5.594,5.6006,1.4059,1.345,1.0769,1.0819,5.8529,6.1137,0.33545,0.26633,0.98262,0.71001,5.6193,5.7192,1.2573,1.2035,0.61642,0.63982
1600.0,3.2,50.0,3.333e-05,2.0,5.2975,5.2873,1.4932,1.5076,0.97124,1.0828,4.1303,4.1806,0.57236,0.55618,1.6642,1.7455,5.594,5.6005,1.4059,1.3446,1.0769,1.0823,5.8529,6.1171,0.33545,0.26577,0.98262,0.70647,5.6193,5.72,1.2573,1.2032,0.61642,0.64028
1600.0,3.2,100.0,3.333e-05,2.0,5.2975,5.2873,1.4932,1.5076,0.97124,1.0827,4.1303,4.1805,0.57236,0.55615,1.6642,1.7455,5.594,5.6005,1.4059,1.3446,1.0769,1.0822,5.8529,6.1169,0.33545,0.26581,0.98262,0.7067,5.6193,5.7199,1.2573,1.2032,0.61642,0.64026
1600.0,3.2,200.0,3.333e-05,2.0,5.2975,5.2874,1.4932,1.5076,0.97124,1.0825,4.1303,4.1803,0.57236,0.55609,1.6642,1.7454,5.594,5.6005,1.4059,1.3447,1.0769,1.0822,5.8529,6.1164,0.33545,0.26588,0.98262,0.7072,5.6193,5.7198,1.2573,1.2032,0.61642,0.6402
1600.0,3.2,400.0,3.333e-05,2.0,5.2975,5.2874,1.4932,1.5077,0.97124,1.082,4.1303,4.18,0.57236,0.55599,1.6642,1.7452,5.594,5.6005,1.4059,1.3448,1.0769,1.082,5.8529,6.1153,0.33545,0.26604,0.98262,0.70826,5.6193,5.7195,1.2573,1.2033,0.61642,0.64005
1600.0,3.2,800.0,3.333e-05,2.0,5.2975,5.2876,1.4932,1.5078,0.97124,1.0809,4.1303,4.1793,0.57236,0.55581,1.6642,1.745,5.594,5.6005,1.4059,1.3451,1.0769,1.0818,5.8529,6.1132,0.33545,0.26635,0.98262,0.71042,5.6193,5.7191,1.2573,1.2035,0.61642,0.63973
1600.0,6.4,50.0,3.333e-05,2.0,5.2975,5.2874,1.4932,1.5077,0.97124,1.0828,4.1303,4.1806,0.57236,0.55605,1.6642,1.7454,5.594,5.6005,1.4059,1.3447,1.0769,1.0821,5.8529,6.1169,0.33545,0.26567,0.98262,0.70658,5.6193,5.7199,1.2573,1.2031,0.61642,0.64037
1600.0,6.4,100.0,3.333e-05,2.0,5.2975,5.2875,1.4932,1.5077,0.97124,1.0827,4.1303,4.1805,0.57236,0.55603,1.6642,1.7454,5.594,5.6005,1.4059,1.3447,1.0769,1.0821,5.8529,6.1167,0.33545,0.26571,0.98262,0.70683,5.6193,5.7198,1.2573,1.2031,0.61642,0.64033
1600.0,6.4,200.0,3.333e-05,2.0,5.2975,5.2875,1.4932,1.5078,0.97124,1.0825,4.1303,4.1803,0.57236,0.55598,1.6642,1.7453,5.594,5.6005,1.4059,1.3448,1.0769,1.082,5.8529,6.1162,0.33545,0.26579,0.98262,0.70734,5.6193,5.7197,1.2573,1.2031,0.61642,0.64025
1600.0,6.4,400.0,3.333e-05,2.0,5.2975,5.2876,1.4932,1.5078,0.97124,1.082,4.1303,4.18,0.57236,0.55588,1.6642,1.7452,5.594,5.6005,1.4059,1.345,1.0769,1.0819,5.8529,6.1151,0.33545,0.26596,0.98262,0.70842,5.6193,5.7195,1.2573,1.2032,0.61642,0.64008
1600.0,6.4,800.0,3.333e-05,2.0,5.2975,5.2877,1.4932,1.5079,0.97124,1.0809,4.1303,4.1793,0.57236,0.5557,1.6642,1.7449,5.594,5.6005,1.4059,1.3452,1.0769,1.0817,5.8529,6.1129,0.33545,0.26628,0.98262,0.71061,5.6193,5.719,1.2573,1.2034,0.61642,0.63972
1600.0,12.8,50.0,3.333e-05,2.0,5.2975,5.2875,1.4932,1.5078,0.97124,1.0828,4.1303,4.1806,0.57236,0.55599,1.6642,1.7454,5.594,5.6005,1.4059,1.3448,1.0769,1.082,5.8529,6.1167,0.33545,0.26561,0.98262,0.70682,5.6193,5.7198,1.2573,1.203,0.61642,0.64041
1600.0,12.8,100.0,3.333e-05,2.0,5.2975,5.2875,1.4932,1.5078,0.97124,1.0827,4.1303,4.1805,0.57236,0.55596,1.6642,1.7453,5.594,5.6005,1.4059,1.3448,1.0769,1.082,5.8529,6.1164,0.33545,0.26565,0.98262,0.70707,5.6193,5.7198,1.2573,1.203,0.61642,0.64036
1600.0,12.8,200.0,3.333e-05,2.0,5.2975,5.2876,1.4932,1.5078,0.97124,1.0824,4.1303,4.1803,0.57236,0.55592,1.6642,1.7453,5.594,5.6005,1.4059,1.3449,1.0769,1.082,5.8529,6.1159,0.33545,0.26573,0.98262,0.7076,5.6193,5.7197,1.2573,1.2031,0.61642,0.64027
1600.0,12.8,400.0,3.333e-05,2.0,5.2975,5.2876,1.4932,1.5079,0.97124,1.0819,4.1303,4.1799,0.57236,0.55582,1.6642,1.7451,5.594,5.6005,1.4059,1.345,1.0769,1.0818,5.8529,6.1148,0.33545,0.26589,0.98262,0.7087,5.6193,5.7194,1.2573,1.2032,0.61642,0.64008
1600.0,12.8,800.0,3.333e-05,2.0,5.2975,5.2877,1.4932,1.508,0.97124,1.0809,4.1303,4.1792,0.57236,0.55565,1.6642,1.7449,5.594,5.6006,1.4059,1.3453,1.0769,1.0816,5.8529,6.1126,0.33545,0.26622,0.98262,0.71093,5.6193,5.719,1.2573,1.2033,0.61642,0.6397
1600.0,25.6,50.0,3.333e-05,2.0,5.2975,5.2876,1.4932,1.5078,0.97124,1.0828,4.1303,4.1806,0.57236,0.55596,1.6642,1.7453,5.594,5.6005,1.4059,1.3449,1.0769,1.082,5.8529,6.1164,0.33545,0.26555,0.98262,0.70714,5.6193,5.7198,1.2573,1.203,0.61642,0.64041
1600.0,25.6,100.0,3.333e-05,2.0,5.2975,5.2876,1.4932,1.5078,0.97124,1.0827,4.1303,4.1805,0.57236,0.55594,1.6642,1.7453,5.594,5.6005,1.4059,1.3449,1.0769,1.0819,5.8529,6.1161,0.33545,0.26559,0.98262,0.70741,5.6193,5.7197,1.2573,1.203,0.61642,0.64036
1600.0,25.6,200.0,3.333e-05,2.0,5.2975,5.2876,1.4932,1.5078,0.97124,1.0824,4.1303,4.1803,0.57236,0.55589,1.6642,1.7452,5.594,5.6006,1.4059,1.345,1.0769,1.0819,5.8529,6.1156,0.33545,0.26568,0.98262,0.70796,5.6193,5.7196,1.2573,1.203,0.61642,0.64026
1600.0,25.6,400.0,3.333e-05,2.0,5.2975,5.2877,1.4932,1.5079,0.97124,1.0819,4.1303,4.1799,0.57236,0.5558,1.6642,1.7451,5.594,5.6006,1.4059,1.3451,1.0769,1.0817,5.8529,6.1145,0.33545,0.26584,0.98262,0.70908,5.6193,5.7194,1.2573,1.2031,0.61642,0.64007
1600.0,25.6,800.0,3.333e-05,2.0,5.2975,5.2878,1.4932,1.508,0.97124,1.0809,4.1303,4.1792,0.57236,0.55564,1.6642,1.7449,5.594,5.6006,1.4059,1.3454,1.0769,1.0815,5.8529,6.1122,0.33545,0.26617,0.98262,0.71133,5.6193,5.719,1.2573,1.2033,0.61642,0.63968
50.0,0.1,50.0,3.333e-05,4.0,5.2975,5.2795,1.4932,1.5196,0.97124,1.1186,4.1303,4.2605,0.57236,0.57224,1.6642,1.7619,5.594,5.5989,1.4059,1.3119,1.0769,1.0884,5.8529,0.090643,0.33545,0.24979,0.98262,0.44674,5.6193,5.794,1.2573,1.1778,0.61642,0.6582
50.0,0.1,100.0,3.333e-05,4.0,5.2975,5.2796,1.4932,1.5196,0.97124,1.1184,4.1303,4.2604,0.57236,0.57196,1.6642,1.7617,5.594,5.5989,1.4059,1.3119,1.0769,1.0883,5.8529,0.090276,0.33545,0.24974,0.98262,0.44707,5.6193,5.794,1.2573,1.1779,0.61642,0.65804
50.0,0.1,200.0,3.333e-05,4.0,5.2975,5.2797,1.4932,1.5196,0.97124,1.1182,4.1303,4.2601,0.57236,0.57143,1.6642,1.7615,5.594,5.5991,1.4059,1.312,1.0769,1.0882,5.8529,0.089302,0.33545,0.24971,0.98262,0.448,5.6193,5.794,1.2573,1.178,0.61642,0.65763
50.0,0.1,400.0,3.333e-05,4.0,5.2975,5.2797,1.4932,1.5196,0.97124,1.1177,4.1303,4.2594,0.57236,0.57041,1.6642,1.7613,5.594,5.5994,1.4059,1.3121,1.0769,1.0879,5.8529,0.087227,0.33545,0.24971,0.98262,0.44999,5.6193,5.794,1.2573,1.1782,0.61642,0.65675
50.0,0.1,800.0,3.333e-05,4.0,5.2975,5.2797,1.4932,1.5196,0.97124,1.1168,4.1303,4.2581,0.57236,0.5685,1.6642,1.761,5.594,5.6001,1.4059,1.3124,1.0769,1.0874,5.8529,0.083023,0.33545,0.24973,0.98262,0.45408,5.6193,5.794,1.2573,1.1788,0.61642,0.65505
50.0,0.2,50.0,3.333e-05,4.0,5.2975,5.2794,1.4932,1.5195,0.97124,1.1187,4.1303,4.2604,0.57236,0.57225,1.6642,1.7621,5.594,5.5989,1.4059,1.3118,1.0769,1.0885,5.8529,0.090407,0.33545,0.2499,0.98262,0.44699,5.6193,5.7941,1.2573,1.1779,0.61642,0.65808
50.0,0.2,100.0,3.333e-05,4.0,5.2975,5.2795,1.4932,1.5196,0.97124,1.1185,4.1303,4.2603,0.57236,0.57196,1.6642,1.7618,5.594,5.599,1.4059,1.3119,1.0769,1.0884,5.8529,0.090118,0.33545,0.2498,0.98262,0.44724,5.6193,5.794,1.2573,1.1779,0.61642,0.65797
50.0,0.2,200.0,3.333e-05,4.0,5.2975,5.2796,1.4932,1.5196,0.97124,1.1182,4.1303,4.26,0.57236,0.57142,1.6642,1.7616,5.594,5.5991,1.4059,1.312,1.0769,1.0882,5.8529,0.089194,0.33545,0.24975,0.98262,0.44811,5.6193,5.794,1.2573,1.178,0.61642,0.65758
50.0,0.2,400.0,3.333e-05,4.0,5.2975,5.2797,1.4932,1.5196,0.97124,1.1177,4.1303,4.2594,0.57236,0.5704,1.6642,1.7613,5.594,5.5994,1.4059,1.3121,1.0769,1.0879,5.8529,0.087147,0.33545,0.24973,0.98262,0.45008,5.6193,5.794,1.2573,1.1783,0.61642,0.65673
50.0,0.2,800.0,3.333e-05,4.0,5.2975,5.2797,1.4932,1.5196,0.97124,1.1168,4.1303,4.2581,0.57236,0.56849,1.6642,1.761,5.594,5.6001,1.4059,1.3124,1.0769,1.0874,5.8529,0.082958,0.33545,0.24974,0.98262,0.45415,5.6193,5.794,1.2573,1.1788,0.61642,0.65503
50.0,0.4,50.0,3.333e-05,4.0,5.2975,5.2792,1.4932,1.5195,0.97124,1.1188,4.1303,4.2604,0.57236,0.57226,1.6642,1.7623,5.594,5.599,1.4059,1.3118,1.0769,1.0886,5.8529,0.090132,0.33545,0.25004,0.98262,0.44727,5.6193,5.7942,1.2573,1.1781,0.61642,0.65792
50.0,0.4,100.0,3.333e-05,4.0,5.2975,5.2794,1.4932,1.5195,0.97124,1.1185,4.1303,4.2603,0.57236,0.57196,1.6642,1.7619,5.594,5.599,1.4059,1.3119,1.0769,1.0884,5.8529,0.089913,0.33545,0.24989,0.98262,0.44745,5.6193,5.7941,1.2573,1.178,0.61642,0.65787
50.0,0.4,200.0,3.333e-05,4.0,5.2975,5.2796,1.4932,1.5196,0.97124,1.1182,4.1303,4.26,0.57236,0.57141,1.6642,1.7616,5.594,5.5991,1.4059,1.312,1.0769,1.0882,5.8529,0.089043,0.33545,0.2498,0.98262,0.44827,5.6193,5.794,1.2573,1.1781,0.61642,0.65752
50.0,0.4,400.0,3.333e-05,4.0,5.2975,5.2797,1.4932,1.5196,0.97124,1.1177,4.1303,4.2594,0.57236,0.57038,1.6642,1.7614,5.594,5.5994,1.4059,1.3121,1.0769,1.0879,5.8529,0.08703,0.33545,0.24977,0.98262,0.4502,5.6193,5.794,1.2573,1.1783,0.61642,0.65668
50.0,0.4,800.0,3.333e-05,4.0,5.2975,5.2797,1.4932,1.5196,0.97124,1.1168,4.1303,4.2581,0.57236,0.56847,1.6642,1.761,5.594,5.6001,1.4059,1.3124,1.0769,1.0874,5.8529,0.08286,0.33545,0.24976,0.98262,0.45425,5.6193,5.794,1.2573,1.1788,0.61642,0.655
50.0,0.8,50.0,3.333e-05,4.0,5.2975,5.2791,1.4932,1.5194,0.97124,1.1188,4.1303,4.2603,0.57236,0.57225,1.6642,1.7624,5.594,5.599,1.4059,1.3118,1.0769,1.0886,5.8529,0.089958,0.33545,0.25015,0.98262,0.44742,5.6193,5.7943,1.2573,1.1781,0.61642,0.65779
50.0,0.8,100.0,3.333e-05,4.0,5.2975,5.2793,1.4932,1.5195,0.97124,1.1185,4.1303,4.2602,0.57236,0.57194,1.6642,1.762,5.594,5.599,1.4059,1.3119,1.0769,1.0884,5.8529,0.089745,0.33545,0.24997,0.98262,0.4476,5.6193,5.7941,1.2573,1.1781,0.61642,0.65777
50.0,0.8,200.0,3.333e-05,4.0,5.2975,5.2795,1.4932,1.5195,0.97124,1.1182,4.1303,4.26,0.57236,0.57139,1.6642,1.7617,5.594,5.5991,1.4059,1.312,1.0769,1.0882,5.8529,0.088897,0.33545,0.24986,0.98262,0.44841,5.6193,5.7941,1.2573,1.1781,0.61642,0.65744
50.0,0.8,400.0,3.333e-05,4.0,5.2975,5.2796,1.4932,1.5196,0.97124,1.1177,4.1303,4.2593,0.57236,0.57035,1.6642,1.7614,5.594,5.5995,1.4059,1.3121,1.0769,1.0879,5.8529,0.086903,0.33545,0.2498,0.98262,0.45032,5.6193,5.794,1.2573,1.1783,0.61642,0.65663
50.0,0.8,800.0,3.333e-05,4.0,5.2975,5.2797,1.4932,1.5196,0.97124,1.1168,4.1303,4.258,0.57236,0.56844,1.6642,1.761,5.594,5.6001,1.4059,1.3124,1.0769,1.0874,5.8529,0.082744,0.33545,0.24978,0.98262,0.45437,5.6193,5.794,1.2573,1.1789,0.61642,0.65496
50.0,1.6,50.0,3.333e-05,4.0,5.2975,5.2791,1.4932,1.5194,0.97124,1.1187,4.1303,4.2602,0.57236,0.5722,1.6642,1.7623,5.594,5.599,1.4059,1.3119,1.0769,1.0886,5.8529,0.090047,0.33545,0.25013,0.98262,0.44727,5.6193,5.7943,1.2573,1.1781,0.61642,0.65776
50.0,1.6,100.0,3.333e-05,4.0,5.2975,5.2794,1.4932,1.5195,0.97124,1.1185,4.1303,4.2602,0.57236,0.57189,1.6642,1.762,5.594,5.599,1.4059,1.3119,1.0769,1.0884,5.8529,0.089752,0.33545,0.24998,0.98262,0.44756,5.6193,5.7941,1.2573,1.1781,0.61642,0.65772
50.0,1.6,200.0,3.333e-05,4.0,5.2975,5.2795,1.4932,1.5195,0.97124,1.1182,4.1303,4.2599,0.57236,0.57134,1.6642,1.7617,5.594,5.5991,1.4059,1.312,1.0769,1.0882,5.8529,0.088858,0.33545,0.24987,0.98262,0.44842,5.6193,5.7941,1.2573,1.1781,0.61642,0.6574
50.0,1.6,400.0,3.333e-05,4.0,5.2975,5.2796,1.4932,1.5196,0.97124,1.1177,4.1303,4.2593,0.57236,0.57031,1.6642,1.7614,5.594,5.5995,1.4059,1.3121,1.0769,1.0879,5.8529,0.08684,0.33545,0.24981,0.98262,0.45037,5.6193,5.794,1.2573,1.1783,0.61642,0.65659
50.0,1.6,800.0,3.333e-05,4.0,5.2975,5.2797,1.4932,1.5196,0.97124,1.1167,4.1303,4.258,0.57236,0.5684,1.6642,1.761,5.594,5.6001,1.4059,1.3124,1.0769,1.0874,5.8529,0.082668,0.33545,0.24979,0.98262,0.45443,5.6193,5.794,1.2573,1.1789,0.61642,0.65492
