tau_sat,b,tau_0,gamma_0,n,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30
800.0,0.8,50.0,3.333e-05,2.0,0.5,-1.5423e-15,171.45,236.9,301.14,362.65,421.26,477.1,530.3,580.97,629.25,675.24,719.06,760.8,800.56,838.45,874.55,908.95,941.73,972.98,1002.7,1031.1,1058.2,1084.0,1108.6,1132.2,1154.5,1175.9,1196.3,1215.7,1234.4
800.0,0.8,100.0,3.333e-05,2.0,0.5,-2.644e-15,271.7,334.95,398.88,460.35,518.94,574.76,627.93,678.58,726.82,772.77,816.55,858.25,897.97,935.82,971.88,1006.2,1039.0,1070.2,1099.9,1128.3,1155.3,1181.1,1205.6,1229.0,1251.4,1272.8,1293.1,1312.5,1331.2
800.0,0.8,200.0,3.333e-05,2.0,0.5,-6.1692e-15,470.91,530.98,594.4,655.8,714.36,770.13,823.25,873.83,922.01,967.89,1011.5,1053.2,1092.8,1130.6,1166.6,1200.8,1233.5,1264.6,1294.3,1322.5,1349.5,1375.2,1399.6,1423.1,1445.3,1466.5,1486.9,1506.2,1524.7
800.0,0.8,400.0,3.333e-05,2.0,0.5,-1.7626e-15,854.63,922.23,985.56,1046.9,1105.4,1161.0,1214.1,1264.5,1312.6,1358.3,1401.8,1443.3,1482.8,1520.3,1556.1,1590.2,1622.7,1653.6,1683.1,1711.2,1738.0,1763.5,1787.8,1811.0,1833.1,1854.2,1874.4,1893.6,1912.0
800.0,0.8,800.0,3.333e-05,2.0,0.5,-1.4101e-14,1511.7,1690.8,1766.7,1829.4,1888.0,1943.5,1996.3,2046.5,2094.3,2139.7,2183.0,2224.1,2263.2,2300.4,2335.8,2369.6,2401.7,2432.2,2461.3,2489.0,2515.4,2540.6,2564.5,2587.4,2609.2,2630.0,2649.8,2668.8,2686.8
800.0,1.6,50.0,3.333e-05,2.0,0.5,-3.5253e-15,231.66,353.05,466.05,569.79,664.75,751.6,830.97,903.46,969.62,1030.0,1085.0,1135.2,1180.9,1222.6,1260.5,1295.0,1326.4,1354.9,1381.0,1404.5,1426.0,1445.6,1463.3,1479.3,1494.0,1507.3,1519.3,1530.4,1540.4
800.0,1.6,100.0,3.333e-05,2.0,0.5,4.4066e-16,328.87,448.52,561.54,665.57,760.8,847.87,927.44,1000.1,1066.4,1126.9,1182.0,1232.3,1278.2,1319.9,1357.8,1392.4,1423.7,1452.3,1478.4,1501.9,1523.4,1542.9,1560.6,1576.7,1591.3,1604.6,1616.6,1627.6,1637.6
800.0,1.6,200.0,3.333e-05,2.0,0.5,1.7626e-15,521.92,639.36,752.56,857.15,952.89,1040.5,1120.4,1193.5,1260.0,1320.8,1376.2,1426.7,1472.6,1514.4,1552.5,1587.1,1618.5,1647.1,1673.1,1696.8,1718.2,1737.7,1755.3,1771.4,1786.0,1799.2,1811.2,1822.2,1832.0
800.0,1.6,400.0,3.333e-05,2.0,0.5,8.8132e-16,893.66,1020.0,1134.5,1240.3,1337.2,1425.6,1506.4,1580.1,1647.4,1708.7,1764.5,1815.3,1861.6,1903.6,1941.9,1976.6,2008.2,2036.9,2062.9,2086.6,2108.0,2127.4,2145.0,2161.0,2175.4,2188.6,2200.5,2211.2,2221.0
800.0,1.6,800.0,3.333e-05,2.0,0.5,1.4101e-14,1532.6,1766.4,1896.0,2006.1,2105.4,2195.8,2278.4,2353.6,2422.1,2484.6,2541.3,2592.9,2639.9,2682.5,2721.1,2756.2,2787.9,2816.7,2842.9,2866.5,2887.9,2907.2,2924.6,2940.5,2954.7,2967.7,2979.3,2989.9,2999.4
800.0,3.2,50.0,3.333e-05,2.0,0.5,-5.7286e-15,335.22,543.17,722.58,875.61,1005.4,1115.2,1207.5,1285.1,1350.0,1404.3,1449.5,1487.0,1518.0,1543.8,1564.9,1582.3,1596.6,1608.2,1617.7,1625.3,1631.5,1636.4,1640.2,1643.3,1645.6,1647.4,1648.7,1649.6,1650.3
800.0,3.2,100.0,3.333e-05,2.0,0.5,-4.4066e-16,427.5,634.92,815.28,969.35,1100.1,1210.5,1303.6,1381.7,1447.1,1501.7,1547.1,1584.8,1616.1,1641.9,1663.1,1680.5,1694.9,1706.5,1715.9,1723.5,1729.7,1734.5,1738.3,1741.3,1743.6,1745.2,1746.6,1747.4,1748.0
800.0,3.2,200.0,3.333e-05,2.0,0.5,5.2879e-15,610.52,818.17,1000.5,1156.7,1289.3,1401.3,1495.7,1574.8,1641.1,1696.3,1742.4,1780.5,1812.1,1838.1,1859.5,1877.0,1891.4,1903.0,1912.3,1920.0,1926.0,1930.7,1934.4,1937.2,1939.4,1941.1,1942.1,1942.9,1943.3
800.0,3.2,400.0,3.333e-05,2.0,0.5,-2.027e-14,962.57,1182.9,1370.4,1531.0,1667.3,1782.5,1879.5,1960.9,2029.0,2085.6,2132.8,2171.8,2204.1,2230.6,2252.3,2270.0,2284.5,2296.1,2305.4,2312.9,2318.7,2323.3,2326.8,2329.4,2331.3,2332.6,2333.5,2334.0,2334.1
800.0,3.2,800.0,3.333e-05,2.0,0.5,3.5253e-15,1570.8,1895.3,2105.1,2276.7,2421.4,2543.3,2646.0,2732.1,2804.0,2863.8,2913.5,2954.4,2988.2,3015.7,3038.2,3056.5,3071.1,3082.8,3092.1,3099.3,3104.8,3109.0,3112.0,3114.2,3115.6,3116.3,3116.7,3116.5,3116.2
800.0,6.4,50.0,3.333e-05,2.0,0.5,-2.2033e-15,495.97,815.53,1059.0,1240.1,1372.4,1467.6,1535.0,1582.4,1615.2,1637.6,1652.7,1662.6,1668.9,1672.6,1674.7,1675.5,1675.4,1674.9,1674.0,1672.8,1671.4,1670.0,1668.5,1667.1,1665.6,1664.2,1662.8,1661.5,1660.2
800.0,6.4,100.0,3.333e-05,2.0,0.5,3.5253e-15,581.34,903.06,1149.4,1333.1,1467.3,1563.9,1632.4,1680.5,1713.8,1736.5,1751.8,1761.7,1768.1,1771.8,1773.8,1774.5,1774.4,1773.7,1772.7,1771.3,1769.9,1768.4,1766.8,1765.3,1763.7,1762.1,1760.7,1759.3,1758.0
800.0,6.4,200.0,3.333e-05,2.0,0.5,0.0,750.11,1077.5,1329.9,1518.7,1656.9,1756.4,1827.2,1876.7,1911.0,1934.3,1949.9,1960.1,1966.5,1970.1,1972.0,1972.5,1972.3,1971.4,1970.1,1968.6,1966.9,1965.2,1963.5,1961.6,1959.9,1958.2,1956.6,1955.0,1953.5
800.0,6.4,400.0,3.333e-05,2.0,0.5,-1.7626e-15,1073.8,1423.1,1689.0,1888.4,2035.0,2140.8,2216.0,2268.8,2305.2,2329.9,2346.3,2356.9,2363.3,2366.9,2368.5,2368.8,2368.1,2366.9,2365.2,2363.2,2361.2,2359.0,2356.8,2354.6,2352.5,2350.4,2348.4,2346.5,2344.6
800.0,6.4,800.0,3.333e-05,2.0,0.5,2.4677e-14,1635.9,2091.9,2396.5,2621.0,2786.2,2905.9,2991.4,3051.4,3092.7,3120.7,3139.0,3150.7,3157.5,3161.0,3162.3,3162.0,3160.6,3158.6,3156.0,3153.2,3150.3,3147.2,3144.2,3141.1,3138.2,3135.4,3132.6,3130.0,3127.5
800.0,12.8,50.0,3.333e-05,2.0,0.5,-1.0576e-14,713.48,1139.1,1399.2,1546.4,1624.7,1664.2,1683.1,1691.4,1694.2,1694.3,1693.2,1691.4,1689.3,1687.1,1685.0,1682.7,1680.6,1678.6,1676.5,1674.6,1672.7,1670.9,1669.1,1667.5,1665.9,1664.3,1663.0,1661.6,1660.3
800.0,12.8,100.0,3.333e-05,2.0,0.5,-2.644e-15,790.78,1223.6,1490.0,1641.5,1722.4,1763.2,1782.7,1791.2,1794.1,1794.2,1793.0,1791.1,1788.9,1786.5,1784.2,1781.9,1779.6,1777.4,1775.3,1773.2,1771.2,1769.3,1767.4,1765.7,1764.0,1762.4,1760.9,1759.3,1758.0
800.0,12.8,200.0,3.333e-05,2.0,0.5,4.4066e-15,942.67,1391.4,1670.6,1831.0,1917.3,1961.0,1982.0,1991.0,1994.1,1994.1,1992.6,1990.5,1988.0,1985.4,1982.8,1980.2,1977.7,1975.1,1972.8,1970.5,1968.2,1966.1,1964.1,1962.1,1960.2,1958.5,1956.7,1955.0,1953.5
800.0,12.8,400.0,3.333e-05,2.0,0.5,-1.2338e-14,1232.1,1720.7,2027.9,2207.5,2305.6,2356.0,2380.1,2390.6,2394.1,2394.0,2392.1,2389.5,2386.4,2383.3,2380.1,2377.0,2373.9,2370.9,2368.1,2365.3,2362.6,2360.0,2357.5,2355.1,2352.9,2350.6,2348.5,2346.6,2344.7
800.0,12.8,800.0,3.333e-05,2.0,0.5,5.2879e-15,1735.7,2347.6,2722.8,2947.8,3074.4,3141.4,3174.4,3189.0,3194.0,3194.1,3191.9,3188.3,3184.3,3180.1,3175.7,3171.5,3167.3,3163.3,3159.4,3155.6,3151.9,3148.4,3145.0,3141.8,3138.6,3135.7,3132.8,3130.1,3127.5
800.0,25.6,50.0,3.333e-05,2.0,0.5,-8.8132e-16,963.24,1435.5,1625.9,1687.5,1703.6,1706.1,1704.8,1702.4,1699.8,1697.2,1694.6,1692.2,1689.7,1687.3,1685.1,1682.8,1680.6,1678.6,1676.5,1674.6,1672.7,1670.9,1669.1,1667.5,1665.9,1664.3,1663.0,1661.6,1660.3
800.0,25.6,100.0,3.333e-05,2.0,0.5,0.0,1033.1,1520.4,1720.5,1786.2,1803.8,1806.6,1805.2,1802.7,1800.0,1797.2,1794.6,1791.9,1789.3,1786.8,1784.3,1781.9,1779.6,1777.5,1775.3,1773.2,1771.2,1769.3,1767.4,1765.7,1764.0,1762.4,1760.9,1759.3,1758.0
800.0,25.6,200.0,3.333e-05,2.0,0.5,-1.2338e-14,1169.3,1687.8,1908.3,1983.2,2003.9,2007.5,2006.1,2003.5,2000.4,1997.4,1994.3,1991.3,1988.4,1985.7,1982.9,1980.3,1977.7,1975.3,1972.8,1970.5,1968.2,1966.2,1964.1,1962.1,1960.2,1958.5,1956.7,1955.0,1953.5
800.0,25.6,400.0,3.333e-05,2.0,0.5,-3.1728e-14,1425.5,2012.5,2277.8,2374.4,2403.3,2409.2,2408.1,2405.0,2401.4,2397.8,2394.1,2390.5,2387.0,2383.6,2380.3,2377.1,2374.0,2371.0,2368.1,2365.3,2362.6,2360.0,2357.5,2355.1,2352.9,2350.6,2348.6,2346.6,2344.7
800.0,25.6,800.0,3.333e-05,2.0,0.5,-1.7626e-15,1868.2,2616.3,2987.0,3141.3,3195.3,3210.3,3211.7,3208.7,3204.3,3199.4,3194.6,3189.8,3185.0,3180.4,3176.0,3171.6,3167.5,3163.3,3159.4,3155.6,3152.0,3148.4,3145.0,3141.8,3138.6,3135.7,3132.8,3130.2,3127.6
1600.0,0.1,50.0,3.333e-05,2.0,0.5,1.1016e-16,121.63,137.58,155.38,173.32,191.09,208.69,226.11,243.38,260.47,277.41,294.2,310.83,327.31,343.66,359.86,375.93,391.87,407.67,423.37,438.93,454.38,469.72,484.95,500.06,515.09,530.0,544.83,559.56,574.2
1600.0,0.1,100.0,3.333e-05,2.0,0.5,-8.8132e-16,224.52,238.02,255.35,273.1,290.72,308.15,325.44,342.55,359.5,376.29,392.94,409.44,425.79,442.01,458.09,474.04,489.86,505.55,521.14,536.6,551.95,567.18,582.32,597.36,612.29,627.13,641.87,656.53,671.11
1600.0,0.1,200.0,3.333e-05,2.0,0.5,-7.0506e-15,429.02,438.84,455.32,472.72,490.03,507.16,524.14,540.94,557.61,574.12,590.48,606.71,622.81,638.76,654.6,670.31,685.9,701.37,716.73,731.98,747.12,762.17,777.12,791.98,806.74,821.42,836.01,850.53,864.96
1600.0,0.1,400.0,3.333e-05,2.0,0.5,-5.2879e-15,822.92,839.75,855.5,872.24,888.9,905.42,921.77,937.99,954.06,969.99,985.81,1001.5,1017.0,1032.5,1047.8,1063.1,1078.1,1093.2,1108.1,1122.9,1137.7,1152.3,1166.9,1181.4,1195.8,1210.2,1224.4,1238.7,1252.8
1600.0,0.1,800.0,3.333e-05,2.0,0.5,-1.5864e-14,1495.2,1628.1,1655.2,1672.0,1687.6,1702.9,1718.0,1733.0,1747.8,1762.7,1777.3,1791.9,1806.3,1820.8,1835.0,1849.2,1863.3,1877.5,1891.4,1905.4,1919.3,1933.1,1946.9,1960.7,1974.4,1988.0,2001.7,2015.3,2028.8
1600.0,0.2,50.0,3.333e-05,2.0,0.5,-1.2118e-15,138.92,172.73,208.0,243.02,277.53,311.5,344.96,377.9,410.36,442.33,473.82,504.86,535.45,565.6,595.32,624.63,653.53,682.04,710.16,737.91,765.3,792.32,819.0,845.34,871.35,897.05,922.43,947.51,972.3
1600.0,0.2,100.0,3.333e-05,2.0,0.5,-5.0676e-15,240.87,272.28,307.11,341.97,376.34,410.18,443.49,476.32,508.63,540.49,571.86,602.78,633.26,663.3,692.91,722.11,750.91,779.32,807.35,835.01,862.3,889.24,915.84,942.11,968.05,993.68,1019.0,1044.0,1068.7
1600.0,0.2,200.0,3.333e-05,2.0,0.5,0.0,443.5,471.35,505.37,539.92,574.02,607.59,640.64,673.21,705.27,736.87,768.0,798.69,828.93,858.74,888.15,917.13,945.73,973.94,1001.7,1029.3,1056.3,1083.1,1109.6,1135.7,1161.4,1187.0,1212.1,1237.1,1261.6
1600.0,0.2,400.0,3.333e-05,2.0,0.5,-2.7321e-14,833.82,868.72,902.11,936.1,969.64,1002.7,1035.2,1067.2,1098.8,1129.8,1160.5,1190.7,1220.5,1249.8,1278.8,1307.4,1335.5,1363.4,1390.8,1417.9,1444.7,1471.1,1497.2,1523.0,1548.5,1573.7,1598.6,1623.2,1647.6
1600.0,0.2,800.0,3.333e-05,2.0,0.5,-1.4101e-14,1500.9,1650.0,1694.9,1729.1,1761.8,1793.7,1825.1,1856.1,1886.6,1916.7,1946.3,1975.6,2004.4,2032.8,2060.9,2088.5,2115.9,2142.8,2169.5,2195.9,2221.8,2247.6,2273.0,2298.1,2323.0,2347.6,2371.9,2396.1,2419.9
1600.0,0.4,50.0,3.333e-05,2.0,0.5,-2.8643e-15,172.26,240.0,307.92,374.38,439.14,502.22,563.7,623.59,681.95,738.83,794.27,848.3,900.98,952.34,1002.4,1051.3,1098.9,1145.3,1190.7,1235.0,1278.1,1320.2,1361.4,1401.6,1440.8,1479.1,1516.6,1553.2,1588.9
1600.0,0.4,100.0,3.333e-05,2.0,0.5,-9.0335e-15,272.43,337.91,405.44,471.81,536.49,599.5,660.9,720.71,779.01,835.82,891.18,945.14,997.73,1049.1,1099.1,1147.9,1195.4,1241.8,1287.1,1331.3,1374.4,1416.5,1457.6,1497.7,1536.9,1575.2,1612.6,1649.1,1684.9
1600.0,0.4,200.0,3.333e-05,2.0,0.5,-1.0576e-14,471.5,533.67,600.56,666.74,731.27,794.13,855.37,915.04,973.19,1029.8,1085.1,1138.8,1191.4,1242.5,1292.4,1341.0,1388.4,1434.8,1480.0,1524.0,1567.0,1609.0,1650.0,1690.0,1729.1,1767.3,1804.6,1841.2,1876.8
1600.0,0.4,400.0,3.333e-05,2.0,0.5,3.5253e-15,855.0,924.39,990.93,1056.8,1121.0,1183.6,1244.5,1303.9,1361.7,1418.1,1473.0,1526.6,1578.8,1629.6,1679.3,1727.6,1774.8,1820.9,1865.8,1909.7,1952.4,1994.3,2035.0,2074.9,2113.8,2151.7,2189.0,2225.2,2260.8
1600.0,0.4,800.0,3.333e-05,2.0,0.5,8.8132e-15,1511.8,1692.2,1770.6,1837.5,1901.3,1963.3,2023.6,2082.3,2139.6,2195.3,2249.6,2302.6,2354.3,2404.6,2453.6,2501.4,2548.1,2593.6,2638.1,2681.4,2723.7,2765.1,2805.4,2844.9,2883.4,2921.1,2957.9,2993.9,3029.1
1600.0,0.8,50.0,3.333e-05,2.0,0.5,6.6099e-16,234.53,363.87,489.3,609.42,724.21,833.85,938.58,1038.6,1134.1,1225.3,1312.3,1395.4,1474.7,1550.5,1622.8,1691.8,1757.6,1820.5,1880.5,1937.9,1992.5,2044.8,2094.6,2142.3,2187.8,2231.2,2272.7,2312.3,2350.3
1600.0,0.8,100.0,3.333e-05,2.0,0.5,-9.6945e-15,331.47,458.84,584.1,704.33,819.21,928.95,1033.8,1133.9,1229.4,1320.6,1407.8,1490.9,1570.3,1646.1,1718.5,1787.5,1853.3,1916.2,1976.3,2033.6,2088.3,2140.6,2190.5,2238.1,2283.7,2327.1,2368.6,2408.2,2446.2
1600.0,0.8,200.0,3.333e-05,2.0,0.5,-3.9659e-15,524.05,648.74,773.76,894.18,1009.3,1119.2,1224.2,1324.5,1420.2,1511.5,1598.8,1682.0,1761.5,1837.3,1909.8,1978.9,2044.8,2107.8,2167.9,2225.2,2280.1,2332.3,2382.2,2429.9,2475.4,2518.9,2560.4,2600.1,2638.0
1600.0,0.8,400.0,3.333e-05,2.0,0.5,-7.9319e-15,895.03,1027.6,1153.2,1274.0,1389.6,1499.9,1605.2,1705.8,1801.8,1893.4,1980.9,2064.4,2144.0,2220.0,2292.6,2361.9,2428.0,2491.0,2551.2,2608.6,2663.4,2715.8,2765.8,2813.5,2859.1,2902.6,2944.1,2983.8,3021.8
1600.0,0.8,800.0,3.333e-05,2.0,0.5,-1.7626e-14,1533.1,1771.2,1910.1,2033.6,2150.3,2261.4,2367.4,2468.7,2565.3,2657.5,2745.4,2829.3,2909.4,2985.8,3058.6,3128.1,3194.4,3257.7,3318.1,3375.7,3430.7,3483.1,3533.2,3581.0,3626.7,3670.3,3711.9,3751.6,3789.7
1600.0,1.6,50.0,3.333e-05,2.0,0.5,-3.9659e-15,344.5,577.37,794.38,995.16,1180.3,1351.0,1508.1,1652.7,1785.4,1907.3,2019.1,2121.5,2215.3,2301.1,2379.5,2451.1,2516.7,2576.3,2630.9,2680.6,2725.8,2767.1,2804.7,2839.0,2870.1,2898.5,2924.3,2947.8,2969.2
1600.0,1.6,100.0,3.333e-05,2.0,0.5,8.8132e-16,435.98,667.64,885.04,1086.4,1272.2,1443.4,1601.1,1746.0,1879.2,2001.4,2113.6,2216.2,2310.3,2396.3,2475.0,2546.8,2612.5,2672.3,2727.0,2776.8,2822.2,2863.5,2901.2,2935.5,2966.7,2995.1,3021.0,3044.5,3065.9
1600.0,1.6,200.0,3.333e-05,2.0,0.5,-1.2338e-14,617.52,848.04,1066.3,1269.0,1455.9,1628.1,1786.8,1932.6,2066.7,2189.6,2302.4,2405.7,2500.3,2586.8,2666.0,2738.2,2804.2,2864.4,2919.3,2969.4,3014.9,3056.4,3094.3,3128.7,3160.0,3188.5,3214.4,3238.0,3259.5
1600.0,1.6,400.0,3.333e-05,2.0,0.5,-7.9319e-15,967.16,1207.5,1428.7,1633.8,1823.1,1997.5,2158.2,2305.8,2441.5,2566.0,2680.1,2784.7,2880.4,2967.9,3047.9,3121.0,3187.7,3248.5,3303.9,3354.5,3400.5,3442.3,3480.5,3515.1,3546.7,3575.4,3601.4,3625.1,3646.6
1600.0,1.6,800.0,3.333e-05,2.0,0.5,-1.2338e-14,1572.6,1911.1,2149.7,2362.0,2556.4,2735.4,2900.0,3051.5,3190.6,3318.2,3435.2,3542.3,3640.3,3729.9,3811.8,3886.5,3954.6,4016.7,4073.3,4124.8,4171.7,4214.3,4253.0,4288.2,4320.1,4349.2,4375.6,4399.5,4421.2
1600.0,3.2,50.0,3.333e-05,2.0,0.5,-8.8132e-16,522.35,910.0,1251.4,1549.5,1807.9,2031.0,2222.3,2385.7,2524.6,2642.2,2741.3,2824.5,2894.2,2952.4,3000.6,3040.7,3073.7,3100.8,3122.9,3141.1,3155.7,3167.5,3177.0,3184.4,3190.2,3194.8,3198.2,3200.8,3202.5
1600.0,3.2,100.0,3.333e-05,2.0,0.5,-5.2879e-15,605.55,993.64,1336.9,1636.7,1896.8,2121.2,2313.8,2478.4,2618.2,2736.7,2836.5,2920.3,2990.5,3049.1,3097.7,3137.9,3171.1,3198.4,3220.7,3238.9,3253.6,3265.4,3274.9,3282.3,3288.1,3292.6,3296.0,3298.4,3300.2
1600.0,3.2,200.0,3.333e-05,2.0,0.5,-6.1692e-15,770.36,1160.7,1507.4,1810.9,2074.2,2301.6,2496.8,2663.6,2805.5,2925.6,3026.8,3111.9,3183.1,3242.5,3291.7,3332.5,3366.2,3393.7,3416.3,3434.6,3449.4,3461.3,3470.7,3478.1,3483.9,3488.3,3491.6,3494.1,3495.7
1600.0,3.2,400.0,3.333e-05,2.0,0.5,-1.4982e-14,1087.5,1492.5,1847.6,2158.3,2428.4,2661.6,2862.1,3033.6,3179.5,3303.1,3407.3,3494.8,3568.1,3629.1,3679.7,3721.6,3756.1,3784.3,3807.3,3826.0,3841.0,3853.0,3862.5,3869.9,3875.6,3879.8,3883.0,3885.2,3886.7
1600.0,3.2,800.0,3.333e-05,2.0,0.5,-1.0576e-14,1641.8,2138.4,2520.4,2848.4,3132.6,3378.4,3590.0,3771.0,3925.4,4056.2,4166.7,4259.5,4337.1,4401.7,4455.3,4499.5,4535.9,4565.5,4589.6,4609.0,4624.5,4636.8,4646.4,4653.7,4659.3,4663.3,4666.2,4668.1,4669.1
1600.0,6.4,50.0,3.333e-05,2.0,0.5,-1.8508e-14,777.25,1362.2,1835.8,2210.1,2499.2,2717.8,2879.9,2997.8,3082.1,3141.5,3182.6,3210.5,3228.8,3240.5,3247.6,3251.3,3252.7,3252.6,3251.3,3249.5,3247.1,3244.5,3241.8,3238.8,3236.0,3233.2,3230.4,3227.8,3225.2
1600.0,6.4,100.0,3.333e-05,2.0,0.5,-8.8132e-15,849.73,1438.2,1916.2,2294.6,2587.2,2808.7,2973.0,3092.8,3178.5,3238.9,3280.6,3308.9,3327.7,3339.4,3346.6,3350.3,3351.7,3351.5,3350.2,3348.3,3345.8,3343.1,3340.2,3337.3,3334.3,3331.4,3328.5,3325.8,3323.1
1600.0,6.4,200.0,3.333e-05,2.0,0.5,-1.1457e-14,992.78,1589.6,2076.4,2462.9,2762.6,2990.0,3159.1,3282.5,3371.0,3433.4,3476.6,3505.9,3525.2,3537.4,3544.6,3548.4,3549.7,3549.5,3548.0,3545.9,3543.2,3540.3,3537.2,3534.0,3530.9,3527.8,3524.8,3521.8,3519.0
1600.0,6.4,400.0,3.333e-05,2.0,0.5,-2.2914e-14,1267.4,1888.7,2394.2,2797.3,3111.5,3351.0,3530.0,3661.0,3755.4,3822.0,3868.2,3899.5,3920.2,3933.1,3940.8,3944.7,3945.9,3945.4,3943.7,3941.2,3938.2,3934.8,3931.3,3927.8,3924.2,3920.7,3917.3,3914.0,3910.8
1600.0,6.4,800.0,3.333e-05,2.0,0.5,-5.2879e-15,1752.4,2464.6,3015.9,3455.3,3800.1,4065.4,4265.4,4413.3,4520.5,4596.6,4649.7,4685.7,4709.5,4724.4,4733.1,4737.5,4738.7,4738.0,4735.7,4732.5,4728.7,4724.7,4720.3,4715.9,4711.5,4707.2,4703.0,4699.0,4695.0
1600.0,12.8,50.0,3.333e-05,2.0,0.5,-1.0576e-14,1094.5,1884.4,2444.4,2812.8,3037.6,3165.6,3233.9,3267.9,3283.1,3288.6,3288.9,3286.7,3283.2,3279.2,3274.9,3270.6,3266.4,3262.2,3258.3,3254.3,3250.5,3246.8,3243.4,3240.1,3236.8,3233.7,3230.8,3227.9,3225.4
1600.0,12.8,100.0,3.333e-05,2.0,0.5,-5.2879e-15,1155.4,1953.7,2522.4,2898.3,3128.8,3260.7,3331.4,3366.7,3382.7,3388.4,3388.8,3386.5,3383.0,3378.9,3374.5,3370.1,3365.7,3361.4,3357.2,3353.2,3349.2,3345.5,3341.9,3338.4,3335.1,3331.9,3328.9,3326.1,3323.3
1600.0,12.8,200.0,3.333e-05,2.0,0.5,5.2879e-15,1274.8,2090.7,2677.1,3068.2,3310.3,3450.2,3526.0,3564.2,3581.6,3587.9,3588.6,3586.3,3582.6,3578.2,3573.6,3568.9,3564.3,3559.7,3555.2,3550.9,3546.8,3542.9,3538.9,3535.3,3531.7,3528.3,3525.1,3522.0,3519.1
1600.0,12.8,400.0,3.333e-05,2.0,0.5,-3.349e-14,1503.0,2358.8,2981.0,3403.3,3669.8,3826.9,3913.5,3958.1,3979.0,3987.0,3988.2,3985.9,3982.0,3977.2,3972.0,3966.8,3961.6,3956.5,3951.6,3946.7,3942.1,3937.6,3933.3,3929.1,3925.2,3921.4,3917.7,3914.3,3911.0
1600.0,12.8,800.0,3.333e-05,2.0,0.5,-3.5253e-15,1908.9,2866.9,3565.8,4053.7,4372.8,4568.4,4680.7,4741.2,4771.2,4783.8,4787.1,4785.4,4781.2,4775.7,4769.7,4763.4,4757.1,4751.0,4744.9,4739.0,4733.3,4727.8,4722.6,4717.5,4712.6,4708.0,4703.5,4699.2,4695.2
1600.0,25.6,50.0,3.333e-05,2.0,0.5,-2.8202e-14,1436.8,2384.1,2921.7,3172.4,3270.0,3301.9,3309.3,3308.2,3304.3,3299.5,3294.5,3289.6,3284.7,3280.0,3275.4,3270.9,3266.5,3262.3,3258.3,3254.3,3250.6,3246.9,3243.4,3240.1,3236.8,3233.8,3230.9,3228.1,3225.4
1600.0,25.6,100.0,3.333e-05,2.0,0.5,2.2914e-14,1487.0,2449.4,3001.7,3262.9,3366.4,3400.9,3409.3,3408.5,3404.6,3399.8,3394.7,3389.6,3384.6,3379.7,3375.0,3370.3,3365.8,3361.5,3357.3,3353.2,3349.4,3345.5,3341.9,3338.5,3335.1,3332.0,3329.0,3326.0,3323.3
1600.0,25.6,200.0,3.333e-05,2.0,0.5,-2.2914e-14,1584.9,2577.7,3159.6,3442.4,3558.2,3598.5,3609.2,3609.1,3605.4,3600.4,3595.0,3589.7,3584.3,3579.2,3574.1,3569.1,3564.5,3559.8,3555.3,3551.0,3546.9,3542.9,3539.1,3535.3,3531.8,3528.4,3525.1,3522.2,3519.2
1600.0,25.6,400.0,3.333e-05,2.0,0.5,-7.0506e-15,1770.7,2825.2,3466.7,3794.8,3937.6,3991.3,4007.9,4010.0,4006.8,4001.7,3995.9,3990.0,3984.1,3978.3,3972.7,3967.2,3961.8,3956.6,3951.6,3946.8,3942.1,3937.7,3933.3,3929.2,3925.2,3921.4,3917.7,3914.3,3911.0
1600.0,25.6,800.0,3.333e-05,2.0,0.5,-8.8132e-15,2100.7,3284.2,4045.5,4470.6,4676.9,4765.6,4799.4,4809.1,4808.8,4804.2,4798.1,4791.3,4784.4,4777.4,4770.6,4764.0,4757.4,4751.2,4745.0,4739.1,4733.4,4727.9,4722.6,4717.6,4712.7,4708.0,4703.6,4699.4,4695.3
50.0,0.1,50.0,3.333e-05,4.0,0.5,-9.9148e-16,128.34,125.79,125.79,126.18,126.62,127.05,127.49,127.94,128.41,128.88,129.36,129.85,130.35,130.86,131.38,131.9,132.44,132.98,133.53,134.1,134.67,135.24,135.82,136.41,137.0,137.59,138.19,138.81,139.42
50.0,0.1,100.0,3.333e-05,4.0,0.5,-6.1692e-15,255.99,250.31,249.68,249.83,250.06,250.3,250.56,250.85,251.16,251.5,251.85,252.24,252.64,253.06,253.5,253.97,254.46,254.96,255.49,256.02,256.59,257.16,257.74,258.34,258.96,259.58,260.22,260.86,261.53
50.0,0.1,200.0,3.333e-05,4.0,0.5,-4.4066e-16,510.24,499.36,497.57,497.23,497.03,496.88,496.79,496.74,496.75,496.8,496.91,497.06,497.26,497.51,497.81,498.15,498.53,498.95,499.41,499.9,500.44,501.0,501.6,502.22,502.87,503.55,504.25,504.99,505.73
50.0,0.1,400.0,3.333e-05,4.0,0.5,-1.8508e-14,1003.2,996.64,993.66,992.4,991.35,990.41,989.56,988.82,988.19,987.67,987.25,986.94,986.72,986.6,986.58,986.64,986.79,987.04,987.35,987.74,988.21,988.75,989.34,990.01,990.72,991.5,992.33,993.2,994.13
